84	26	34	83	27	32	67
18	64	42	73	74	16	47
83	35	25	85	50	2	60
29	100	68	100	38	20	78
23	75	63	41	54	19	32
58	18	55	65	69	10	93
90	81	79	56	37	37	88
7	8	66	22	52	94	66
28	57	69	54	78	78	35
36	100	23	37	43	62	70
84	30	46	83	96	25	96
94	8	71	28	92	73	5
27	30	50	14	44	85	24
75	57	52	99	89	62	79
11	100	70	29	96	87	92
53	30	22	40	40	54	11
85	9	11	76	2	29	13
49	80	15	42	8	28	24
80	95	90	9	94	68	30
60	28	95	63	50	27	8
73	94	36	39	95	81	39
63	23	86	98	11	66	19
11	84	74	95	37	55	32
88	67	83	37	35	44	32
18	18	67	45	66	55	3
48	37	38	52	72	71	31
5	82	62	31	50	44	77
95	89	65	81	65	14	7
29	18	53	66	57	8	89
13	14	82	88	70	55	70
51	16	10	63	95	8	60
52	71	13	72	41	84	14
60	54	32	58	75	45	74
87	5	80	9	87	30	89
45	25	64	9	42	58	51
84	48	5	56	84	57	46
83	91	27	65	60	99	84
68	45	79	84	7	58	86
55	50	25	1	17	24	75
37	42	48	57	84	55	94
7	76	30	58	26	98	37
47	89	41	20	22	78	96
68	65	64	55	19	10	98
73	19	51	91	98	23	70
23	11	87	96	31	11	63
28	1	82	60	54	41	24
50	55	26	78	9	35	27
10	96	94	32	23	73	62
30	14	53	8	19	41	87
59	32	23	32	87	71	33
10	75	23	21	68	31	43
14	5	87	56	22	5	99
44	16	19	96	79	43	3
11	85	100	56	64	57	68
34	71	96	48	33	1	87
61	11	60	7	31	16	56
30	7	11	47	34	86	77
41	100	1	4	54	41	34
11	53	70	87	32	56	39
60	45	20	56	88	64	47
62	37	11	92	38	2	38
77	77	23	30	22	97	87
24	23	60	68	69	99	92
18	51	93	28	50	48	30
33	10	98	100	57	4	52
55	76	23	23	99	73	64
82	56	52	29	45	81	66
40	3	99	95	95	38	15
82	40	16	41	92	6	82
86	66	47	49	63	24	22
32	36	38	41	96	58	33
92	36	99	24	24	66	59
37	10	28	54	39	23	48
17	93	46	3	10	80	6
11	43	85	23	2	21	23
30	53	71	40	54	94	22
23	44	94	13	87	38	92
90	21	23	90	31	90	83
68	29	43	73	89	39	31
66	30	56	76	80	41	29
34	69	77	88	62	75	78
66	38	38	94	14	8	14
100	14	35	87	97	94	71
85	17	83	32	68	73	19
69	42	2	89	39	56	4
30	62	20	23	54	53	82
3	33	6	10	71	31	7
71	66	29	99	30	5	42
58	1	68	63	58	75	83
86	86	12	67	85	1	45
6	53	1	36	92	18	1
64	96	35	4	75	92	88
28	45	39	78	98	34	71
84	11	21	9	57	56	16
31	54	28	100	77	98	47
76	26	33	55	62	78	69
47	65	51	45	79	100	46
7	28	14	62	29	71	96
32	92	38	95	81	63	21
70	1	59	88	91	10	78
90	81	61	37	57	74	17
70	53	49	56	47	31	26
88	24	58	46	100	15	20
2	65	62	72	25	99	68
23	91	29	58	53	49	14
29	33	70	91	69	35	7
71	46	82	92	58	13	93
22	1	96	15	83	28	33
70	82	81	2	82	4	37
22	7	27	56	34	38	67
36	94	71	99	24	97	97
46	87	59	55	86	32	95
16	55	57	26	44	5	15
41	8	61	72	7	10	11
73	62	87	38	16	72	72
79	26	59	2	63	47	50
8	52	52	42	73	5	29
78	40	1	69	88	26	69
42	99	68	79	99	4	46
41	50	4	83	17	78	58
55	6	49	98	47	75	29
91	2	100	90	4	44	54
51	54	59	61	84	24	7
81	87	41	30	90	29	18
83	41	87	55	13	9	92
13	26	36	75	66	54	87
78	50	11	89	36	84	9
33	27	71	61	48	77	85
22	36	66	26	64	89	70
92	10	15	70	93	29	87
71	1	51	2	32	82	39
94	7	40	59	26	78	78
2	46	1	58	32	93	45
24	7	80	47	16	86	2
84	81	28	28	25	93	64
60	51	93	64	84	61	66
77	64	4	63	50	50	82
28	40	26	77	44	10	10
11	26	85	93	56	3	91
69	19	99	65	71	68	77
47	12	50	75	84	18	50
76	37	79	95	90	61	14
47	91	26	41	32	5	23
5	9	49	48	92	32	26
25	96	75	48	92	29	98
36	83	89	29	9	99	88
62	94	5	15	9	48	40
6	39	68	76	21	80	42
85	37	64	57	11	74	56
80	14	92	6	51	26	52
91	71	33	11	75	96	82
68	65	5	98	16	70	10
45	25	19	42	77	47	92
34	65	32	87	70	30	97
50	79	30	61	46	12	20
60	19	18	10	68	63	36
46	66	58	71	8	64	34
2	32	50	99	78	42	80
56	3	98	61	26	27	30
97	14	14	5	49	32	34
66	63	98	82	91	93	96
99	63	75	97	43	70	50
5	38	35	52	63	96	96
51	7	73	7	71	17	40
64	50	79	25	26	20	69
58	35	10	40	79	61	4
27	70	5	95	29	19	12
94	32	80	1	52	79	94
89	89	82	8	100	4	13
67	1	6	84	43	61	5
64	42	58	81	36	41	30
30	60	17	62	2	39	18
41	98	66	43	46	49	53
92	4	64	13	30	60	3
70	6	19	14	82	72	28
54	10	70	82	8	67	64
28	92	68	11	84	29	28
31	67	5	36	75	86	12
34	41	33	40	45	75	41
24	91	70	63	45	31	95
98	29	62	46	17	25	74
69	11	69	94	33	19	37
82	83	88	23	81	19	92
58	38	47	32	40	39	58
31	84	34	32	76	30	89
67	84	30	94	81	44	62
83	9	33	19	32	39	13
51	54	24	81	76	66	21
28	57	94	47	30	88	75
53	96	53	42	77	27	62
100	78	17	72	11	32	5
78	24	56	7	20	72	10
3	98	99	46	57	100	78
17	12	16	76	59	26	24
81	60	2	49	19	26	99
19	42	28	55	8	91	31
10	18	37	89	63	84	76
35	54	27	39	53	100	26
13	20	13	85	30	88	79
30	97	23	56	31	29	40
82	74	76	6	8	57	87
59	31	5	88	4	34	76
45	37	98	64	43	80	82
80	92	93	4	57	65	90
19	100	57	84	53	61	1
30	73	45	79	33	51	23
86	84	19	45	35	79	81
72	71	61	35	50	20	98
92	26	4	21	15	93	37
14	7	33	76	20	73	65
23	49	91	48	55	87	100
61	51	2	39	71	100	39
25	27	73	55	78	78	24
76	23	27	78	68	64	98
63	35	73	90	93	82	14
83	32	39	48	14	63	48
64	11	40	81	3	14	9
78	96	44	74	62	81	14
32	53	100	94	85	9	25
39	93	9	90	73	93	54
2	66	56	91	28	26	73
73	47	26	4	82	16	49
83	37	80	40	92	72	85
34	45	46	40	21	75	74
61	96	93	41	4	75	36
37	93	98	64	16	26	52
96	96	39	41	71	86	36
81	11	1	77	87	85	97
11	17	38	93	74	96	38
40	78	3	36	63	28	17
12	74	77	32	22	64	67
98	80	69	40	26	34	98
7	2	85	46	89	96	13
8	46	76	34	77	9	99
34	73	67	46	62	58	39
67	99	95	54	85	93	49
34	1	25	18	99	86	67
90	32	42	45	86	100	81
44	53	97	96	4	43	42
29	21	10	2	70	49	47
55	25	89	49	85	62	35
39	32	39	16	54	54	5
54	97	31	7	4	62	3
93	7	62	93	8	89	70
43	4	76	42	62	50	40
13	64	88	10	38	31	76
96	7	43	87	14	77	87
82	94	9	81	94	10	8
22	75	13	61	8	76	71
91	59	28	35	76	13	54
91	14	81	18	32	90	57
54	1	55	51	98	15	27
31	3	62	54	26	72	1
97	1	62	91	9	99	74
42	79	81	26	68	48	96
85	67	13	80	94	68	36
79	38	98	37	73	39	20
6	8	44	7	74	83	85
76	89	83	98	53	18	34
72	2	10	89	37	35	83
53	33	3	88	84	51	91
2	60	59	79	17	64	95
2	30	53	16	72	6	13
31	8	26	3	8	8	86
78	90	85	11	93	5	32
19	71	66	57	5	55	11
59	19	30	35	62	96	74
73	29	80	31	54	40	37
42	38	10	37	67	45	1
60	10	62	62	23	59	83
6	99	1	79	14	47	35
75	68	86	95	57	32	56
52	2	20	39	19	23	58
48	91	60	31	32	8	17
80	65	87	65	81	79	63
4	47	1	100	37	82	60
25	31	46	44	15	50	59
5	55	84	86	37	20	35
58	33	4	74	74	17	57
93	7	24	53	96	75	81
75	10	92	91	18	39	49
47	67	15	36	23	31	36
16	71	45	95	91	17	31
70	64	84	60	27	15	16
39	73	76	95	14	28	64
61	55	68	41	91	67	39
26	26	27	72	50	15	27
32	91	31	8	94	28	45
99	72	53	55	99	4	49
69	36	21	24	28	97	99
64	49	40	3	98	78	74
100	45	75	32	52	40	100
65	57	55	20	6	7	67
67	59	19	70	37	60	69
61	1	46	99	93	100	6
15	78	94	16	90	91	4
76	31	58	66	78	37	17
100	63	68	90	22	86	78
72	97	21	11	68	52	11
62	99	24	60	43	73	19
41	3	50	97	71	78	93
73	48	72	99	75	76	25
18	69	84	61	13	64	42
63	12	6	65	61	59	63
68	92	8	93	86	37	89
94	13	68	35	41	27	6
4	57	79	33	27	53	56
9	100	88	34	17	54	57
31	84	26	30	50	52	61
66	94	41	68	90	50	73
63	64	50	41	72	7	61
81	71	90	98	61	31	18
29	93	70	84	72	64	68
89	2	47	65	41	43	87
46	70	4	73	77	95	54
22	53	17	88	3	4	1
49	7	71	6	89	43	26
98	50	76	73	93	100	57
68	38	94	84	68	43	34
89	86	84	11	46	35	29
61	65	26	28	94	16	85
84	53	76	15	25	21	31
81	44	29	13	29	85	60
30	43	99	78	86	94	50
77	31	68	63	87	85	96
89	51	13	80	79	69	22
91	36	16	57	5	79	43
64	91	2	82	40	22	96
79	13	64	47	19	25	26
1	69	51	68	43	12	36
88	36	34	81	85	6	77
33	78	57	100	85	75	23
90	24	70	88	78	81	37
2	15	1	40	47	64	38
55	53	91	2	21	46	92
43	28	18	75	4	42	73
38	73	27	43	97	99	57
18	44	91	24	4	58	17
16	97	13	17	58	35	52
79	74	60	70	75	73	54
90	73	20	67	100	73	20
88	73	7	48	63	22	17
80	22	31	18	66	90	45
19	49	68	39	87	84	42
32	48	3	87	72	91	80
50	47	25	34	90	32	81
33	64	63	62	54	61	44
71	33	98	52	29	61	8
57	71	24	47	68	95	26
70	98	44	48	39	56	96
28	75	69	84	21	70	32
40	64	97	60	84	64	14
68	66	97	80	23	71	62
100	22	31	53	48	100	85
26	45	64	38	31	96	96
13	54	50	13	97	83	13
41	90	7	23	87	22	62
81	77	50	13	84	85	63
33	58	20	11	92	37	61
79	76	39	85	14	6	90
5	32	81	6	55	59	28
67	62	25	26	31	73	1
28	9	99	51	27	46	24
58	93	68	57	72	89	9
48	78	15	66	84	65	89
43	87	1	29	17	92	16
63	14	22	23	33	62	7
9	59	59	72	73	27	37
60	54	15	65	42	3	24
70	33	17	59	87	53	57
22	22	64	42	42	69	9
20	15	15	10	2	5	15
37	16	69	68	17	18	71
38	6	53	35	11	11	49
21	61	57	30	94	30	30
70	74	47	20	47	82	21
2	87	40	71	11	28	36
99	32	58	77	27	6	30
57	48	31	43	5	83	63
57	36	21	91	80	11	93
72	73	6	97	1	92	78
31	66	74	90	76	81	44
93	43	21	97	63	90	76
95	5	55	53	68	53	11
52	28	55	55	15	93	43
28	84	12	60	93	74	88
28	36	76	82	47	71	87
68	57	16	2	90	75	69
95	40	75	8	24	45	4
78	49	96	83	71	21	23
48	65	88	20	47	56	85
39	39	6	23	66	35	64
100	52	93	74	18	65	58
66	25	78	10	33	47	44
55	62	12	82	57	44	97
23	66	45	61	29	90	82
45	37	35	82	98	32	48
62	50	87	57	2	98	89
90	52	90	51	79	98	56
78	20	57	26	90	56	69
9	16	37	48	84	55	46
95	53	91	99	84	72	84
66	67	46	48	60	45	43
23	71	73	47	96	29	80
47	85	6	17	20	5	58
27	72	22	70	12	80	52
60	65	6	74	75	62	9
85	16	99	98	35	99	92
94	5	15	89	92	60	76
25	16	21	74	31	61	15
100	95	46	94	76	98	75
15	12	62	31	79	69	88
91	38	90	31	55	4	68
62	81	83	35	76	5	91
29	89	62	82	95	37	40
39	81	14	10	83	94	27
29	59	4	94	10	14	53
11	79	24	22	30	94	12
35	99	38	7	83	39	51
31	50	65	88	74	34	97
75	62	38	85	85	64	59
54	81	18	40	98	10	88
37	64	59	90	100	97	23
53	53	83	4	99	9	38
20	83	70	31	89	43	4
57	34	71	5	95	37	71
47	3	73	85	20	40	20
56	69	20	85	41	36	48
26	42	58	84	10	84	26
37	60	99	79	56	55	85
74	91	29	45	74	45	93
83	22	53	57	55	55	80
65	58	87	88	41	45	21
66	2	35	47	27	87	85
53	89	6	86	35	36	72
36	89	69	61	81	72	97
8	26	30	69	85	94	27
23	60	59	74	77	84	24
43	91	44	84	52	5	29
42	25	44	63	40	70	63
91	27	23	1	90	3	86
68	28	100	9	59	9	40
69	30	1	26	85	85	36
91	56	9	44	1	48	52
100	85	27	75	19	38	81
3	26	51	97	37	21	20
56	1	44	57	18	23	33
38	48	75	89	13	96	25
57	37	13	72	89	30	9
88	84	55	87	19	100	10
52	42	9	82	28	30	21
59	78	66	20	19	7	25
26	82	63	80	26	24	64
66	40	53	95	12	8	7
22	11	66	95	37	4	66
34	13	28	89	50	60	61
68	12	69	3	44	24	67
31	39	10	35	45	34	82
100	85	31	86	64	16	35
55	25	27	97	17	69	39
18	80	70	51	48	10	14
15	24	89	64	7	49	37
28	27	76	88	96	32	5
91	46	5	28	39	42	34
65	17	33	96	14	10	50
65	80	62	92	48	38	17
30	15	62	11	90	21	84
67	86	75	90	63	4	65
90	57	13	26	19	66	25
31	36	77	77	2	20	55
22	46	76	75	72	98	14
69	67	52	4	92	17	44
59	61	38	32	33	82	52
76	46	67	9	72	93	87
37	40	64	3	1	70	15
81	91	26	8	18	89	87
78	19	45	31	25	41	72
90	48	25	4	2	97	2
64	66	87	38	36	74	4
70	40	97	65	89	91	74
51	30	7	26	24	71	93
33	23	47	64	24	39	5
66	88	45	42	35	61	63
65	33	42	80	93	47	56
87	72	49	10	11	32	76
100	53	35	60	59	67	68
89	44	9	11	13	88	47
67	40	48	40	7	31	66
66	65	78	7	1	29	69
52	96	1	79	43	83	53
9	16	19	30	60	40	40
82	100	65	55	60	57	15
16	27	38	72	22	19	87
88	51	77	28	49	100	84
36	11	66	59	1	18	64
89	40	56	55	5	52	54
36	48	79	35	3	80	15
100	63	88	57	14	47	37
17	86	100	66	56	26	33
40	49	91	29	68	61	60
84	20	17	80	78	56	30
11	53	39	27	98	53	54
65	60	63	5	78	88	41
68	47	24	14	56	65	64
62	75	28	50	64	33	54
3	24	65	70	83	21	75
58	41	92	6	97	96	77
77	70	40	51	12	17	78
79	12	73	43	99	65	85
3	12	68	75	4	31	65
46	10	81	70	65	65	27
26	6	16	45	92	10	17
74	36	79	47	36	42	6
53	66	32	6	26	37	51
80	36	31	80	88	86	24
13	59	97	5	68	61	43
80	30	70	31	42	76	45
34	47	8	89	76	79	8
56	36	95	21	5	43	95
64	49	44	22	69	87	67
45	94	27	38	67	52	99
45	86	35	16	63	22	50
23	86	17	60	47	10	12
26	40	31	64	31	41	95
61	36	7	74	71	89	95
35	36	4	87	77	24	81
28	56	10	1	89	1	49
78	71	10	54	98	98	90
44	35	10	45	19	20	17
92	48	78	82	96	90	9
65	86	36	56	86	72	74
84	4	31	51	33	4	86
89	31	12	47	84	31	69
97	88	64	21	89	61	93
31	30	37	93	14	24	43
81	58	72	37	71	63	72
20	69	93	77	17	92	8
79	55	25	88	22	35	91
41	16	35	16	83	52	39
12	9	85	3	87	47	31
76	82	56	72	8	5	73
27	12	41	69	78	74	6
14	59	45	78	23	61	92
60	36	23	60	61	44	87
25	1	37	60	14	96	28
35	36	98	5	40	70	13
42	100	53	86	66	11	96
22	74	10	67	81	88	5
42	34	88	85	7	25	61
58	100	61	6	57	52	7
21	96	83	95	13	36	2
23	23	18	41	39	15	39
77	9	35	14	88	72	47
62	51	96	49	63	22	96
75	38	75	73	38	4	54
57	80	34	11	48	6	16
90	57	13	4	9	17	81
64	15	62	5	55	73	11
82	50	88	99	69	1	2
60	83	75	98	46	99	19
85	60	53	80	3	72	37
17	53	95	99	36	97	97
39	22	45	18	60	41	35
60	68	53	60	6	69	59
73	69	47	55	91	76	18
96	49	79	82	87	97	33
55	50	78	93	59	91	56
19	16	17	76	52	15	89
70	12	100	31	93	35	12
47	37	12	91	3	28	36
43	49	41	7	31	7	17
54	97	37	11	86	63	4
48	75	86	79	12	15	26
87	24	91	8	70	46	24
30	54	36	58	45	93	75
20	55	16	99	25	8	96
1	59	27	22	90	23	18
97	75	20	50	99	33	46
25	71	9	11	23	61	38
32	92	13	49	42	63	53
61	62	35	91	48	49	79
91	18	73	51	59	28	53
4	4	30	86	28	93	26
22	75	33	70	51	50	84
83	96	90	1	71	53	23
12	39	19	8	61	92	56
24	31	67	59	39	43	47
83	11	63	11	19	90	41
87	92	83	80	7	50	84
1	35	87	83	25	86	14
88	65	59	38	71	29	69
93	6	46	11	23	35	88
78	53	47	80	2	36	1
27	72	69	67	34	45	4
31	26	88	11	78	40	94
28	84	61	92	50	33	15
47	69	19	98	38	38	79
88	12	34	95	19	93	69
73	90	27	68	79	52	44
17	88	32	8	59	46	90
61	99	29	22	35	95	18
32	84	74	74	32	82	91
67	56	4	88	57	32	32
39	5	4	94	41	12	17
85	40	24	46	45	90	77
55	4	28	62	83	29	84
53	77	88	7	37	56	6
100	45	40	10	35	52	73
84	63	22	34	21	91	34
2	26	85	89	3	38	19
84	94	35	1	61	46	64
53	20	45	12	25	54	15
58	98	75	56	50	40	84
10	40	66	24	78	66	46
73	14	46	49	40	41	55
54	83	66	26	45	29	51
67	82	25	28	100	53	61
25	65	60	45	86	53	23
23	27	70	68	10	2	5
43	33	17	74	59	92	43
62	17	75	3	37	54	94
60	79	4	38	46	49	90
1	85	68	10	32	3	78
89	74	4	35	71	29	15
15	10	70	72	44	78	38
23	11	5	48	45	54	74
34	46	86	69	80	87	91
81	73	3	75	66	73	42
32	37	45	25	71	50	58
46	68	77	11	75	14	26
28	10	93	56	63	98	29
82	62	100	76	62	57	37
15	60	56	21	62	92	7
5	75	24	25	34	98	93
70	46	15	24	15	61	29
6	98	56	54	95	96	88
83	20	23	33	1	39	8
30	7	70	72	68	17	70
80	3	68	46	25	99	71
55	97	28	49	26	16	84
80	52	34	20	74	61	56
17	96	91	63	84	65	96
18	20	41	61	59	61	19
15	11	72	59	12	87	44
100	84	94	80	79	76	27
31	12	6	67	14	45	15
31	65	9	21	1	82	19
47	93	10	32	34	74	98
41	76	61	66	58	13	45
79	47	95	43	97	92	32
66	82	61	86	70	55	37
51	88	7	2	18	3	79
18	78	19	1	33	6	12
66	27	5	89	86	7	78
66	73	63	38	73	24	100
15	87	88	74	19	45	38
58	56	3	4	31	44	54
33	34	31	5	27	68	14
64	81	46	8	18	53	43
32	36	49	83	44	26	37
89	30	91	81	93	24	84
36	100	55	70	47	22	47
50	49	61	54	89	94	18
52	29	42	38	29	23	70
32	51	81	90	45	94	1
3	55	85	66	59	27	18
99	89	77	38	91	75	68
4	44	55	60	47	10	7
84	39	22	18	1	31	18
69	19	73	43	61	52	76
44	75	69	69	9	75	61
66	53	100	55	49	1	82
1	63	32	38	5	6	52
78	3	10	73	71	82	57
73	65	82	54	80	18	2
27	41	6	9	96	38	8
80	55	90	25	84	7	53
47	19	87	63	36	32	82
61	90	69	64	62	19	63
56	7	39	26	93	48	25
63	27	76	33	20	63	67
66	87	48	45	33	76	48
82	26	68	34	84	91	3
84	10	34	89	28	62	12
73	60	37	33	41	63	44
44	48	46	6	21	57	27
33	68	73	1	62	27	39
31	5	35	49	4	32	80
3	31	94	71	46	56	96
2	58	65	17	30	66	45
99	92	68	47	90	17	41
56	38	6	45	17	94	88
35	68	64	18	42	6	58
32	24	9	53	71	99	79
34	25	50	76	95	91	3
79	25	26	39	41	21	18
81	95	62	12	83	31	2
37	16	98	87	67	15	39
4	86	51	8	90	49	77
100	77	19	94	96	50	57
11	25	90	8	20	75	61
38	99	87	23	87	50	85
95	8	31	88	14	43	5
20	46	44	75	8	91	57
84	78	19	32	41	70	61
39	63	51	69	77	51	98
45	97	81	83	56	51	69
65	71	18	16	50	64	78
90	61	32	48	32	40	59
73	5	62	26	30	22	86
66	44	32	37	97	57	95
82	88	36	85	20	60	59
69	25	92	37	18	81	75
82	6	47	71	85	26	40
54	49	76	13	2	62	87
4	56	91	33	71	10	7
4	40	13	20	15	54	33
23	91	32	85	38	72	98
35	68	32	84	52	92	93
90	89	62	44	85	8	77
95	98	92	45	4	86	7
26	75	96	10	88	87	1
38	91	3	57	75	52	73
83	27	85	59	97	12	72
13	52	5	38	45	84	17
20	97	46	23	50	52	19
92	11	65	4	16	35	62
14	2	35	24	99	20	90
7	35	89	12	5	63	88
48	12	100	42	29	19	65
47	65	81	77	77	73	28
8	90	95	61	40	25	10
73	93	93	16	5	6	57
78	20	35	84	48	18	56
61	44	25	11	22	66	75
99	69	76	86	27	99	29
50	72	53	12	100	27	74
57	15	88	65	35	91	100
75	34	70	70	33	56	45
65	51	25	46	3	36	69
26	38	14	81	48	50	35
90	3	76	58	15	83	25
52	23	73	44	72	1	5
39	69	98	57	88	59	3
50	69	23	65	38	47	4
38	72	67	47	100	10	39
46	55	48	23	65	57	68
2	73	97	64	76	20	73
7	89	45	17	48	74	26
24	79	19	69	39	15	14
68	35	26	10	57	72	41
49	70	98	84	84	2	59
81	4	4	19	41	7	13
17	24	57	43	70	76	95
36	44	7	20	44	39	80
6	72	19	96	15	31	80
19	86	73	6	54	12	33
59	17	93	70	58	51	59
93	8	63	3	8	47	91
21	85	56	99	88	84	46
26	73	2	34	54	75	100
93	17	89	69	42	84	80
18	86	22	58	52	68	16
78	3	43	40	3	92	90
82	14	82	82	72	7	89
65	77	13	33	2	98	90
42	13	44	7	27	88	83
52	45	31	87	22	31	75
97	51	87	73	65	84	46
44	6	77	40	35	72	9
11	18	66	95	67	35	99
99	23	88	68	7	86	86
54	3	41	98	83	90	55
1	81	12	77	23	41	93
38	6	61	7	77	17	37
23	7	37	23	11	56	100
17	38	3	88	73	65	10
63	47	80	64	44	70	10
13	29	8	45	98	23	90
23	15	24	66	29	97	13
33	3	93	7	31	73	30
61	4	60	11	40	89	8
38	35	13	82	62	13	32
37	29	74	84	16	69	37
54	96	9	61	4	42	89
3	67	43	43	94	42	88
36	17	5	99	63	11	53
2	58	65	90	79	65	82
66	44	42	49	5	71	87
69	48	93	96	28	64	94
11	64	54	69	95	94	2
40	19	39	96	82	99	39
79	93	5	7	40	70	13
77	55	86	18	47	44	96
93	16	28	33	82	83	8
24	29	92	38	76	27	92
10	9	60	38	9	63	3
72	53	56	69	28	6	90
87	72	30	43	78	22	85
24	44	32	72	87	7	72
47	92	17	80	34	91	5
92	39	63	50	31	25	29
90	44	28	79	11	37	70
55	1	58	57	58	86	61
38	32	74	40	99	91	49
31	1	4	31	63	48	43
21	78	61	72	52	83	5
95	85	78	56	65	13	7
83	11	51	93	68	56	59
40	62	70	74	29	48	97
48	73	68	4	80	3	88
61	16	49	52	98	92	30
6	31	35	51	65	21	5
51	51	87	28	10	14	58
61	36	93	42	6	59	24
63	12	61	20	32	31	48
95	27	88	62	96	89	32
80	67	45	94	45	36	85
76	26	92	6	15	94	85
46	27	2	17	74	66	63
48	92	59	92	68	55	97
80	28	96	27	39	45	90
18	27	52	70	87	91	53
22	32	15	67	40	11	37
88	30	40	27	89	88	17
97	58	70	42	100	80	4
71	96	93	62	99	17	7
71	78	65	92	31	88	1
69	90	29	26	29	84	8
49	21	63	65	2	34	55
22	57	28	46	15	23	20
55	4	90	60	43	82	7
90	26	20	53	46	40	98
51	61	40	12	17	99	85
18	8	21	69	93	16	8
39	21	9	47	89	65	90
75	99	71	93	50	97	65
13	74	24	51	68	96	100
89	72	69	90	70	47	51
50	5	87	9	20	29	5
85	86	20	25	12	85	26
9	1	7	37	86	4	28
18	32	15	99	91	27	42
47	18	62	6	12	95	31
69	25	36	14	99	47	61
10	54	89	87	57	22	8
17	66	20	75	57	56	21
36	31	75	48	46	55	26
70	33	67	14	24	68	26
16	16	2	88	78	49	15
92	18	29	10	36	18	16
58	10	35	66	72	86	88
73	74	10	64	33	38	91
23	43	4	43	87	8	28
98	41	59	47	100	16	7
79	6	40	83	59	71	69
26	19	12	18	77	24	48
16	94	51	86	87	66	56
22	38	37	30	31	39	73
42	50	35	8	80	51	66
95	41	90	79	100	49	11
32	5	3	52	66	60	84
44	39	16	80	30	95	68
56	22	24	78	80	36	69
22	46	53	23	76	98	91
22	38	61	95	71	98	11
8	14	35	62	38	8	10
15	28	54	39	61	67	16
11	32	94	1	20	65	18
100	13	31	28	37	82	26
91	83	24	80	1	15	10
47	88	30	77	76	14	3
95	69	24	47	28	53	41
24	97	83	72	25	45	76
82	63	57	34	9	41	23
20	83	21	94	54	38	100
28	36	51	38	93	4	69
99	5	53	70	43	62	54
96	14	25	51	84	38	41
82	85	48	87	93	53	22
39	63	69	33	13	73	53
27	28	88	69	75	7	80
11	39	10	99	95	50	8
90	74	48	6	97	39	70
95	63	35	22	23	92	90
49	80	55	85	98	78	96
58	76	63	77	1	46	43
98	61	76	28	41	84	4
79	43	56	5	15	58	29
67	86	28	96	59	14	43
58	7	79	62	29	95	91
89	89	37	16	91	53	73
79	60	74	90	64	41	88
64	46	23	27	10	31	55
81	83	65	6	62	26	12
55	96	8	34	4	13	51
49	96	74	3	25	71	75
14	42	89	51	78	82	33
78	29	81	65	49	79	67
34	98	84	79	55	55	40
41	11	64	23	90	76	52
21	38	63	15	58	96	72
91	60	35	87	32	12	73
8	45	14	32	63	38	31
64	25	34	91	38	50	23
34	95	56	46	32	65	94
75	83	22	91	29	18	5
5	58	98	89	74	69	12
6	76	40	69	60	20	57
35	78	21	54	87	19	86
30	60	6	93	40	36	43
90	45	6	14	93	99	25
23	69	21	40	95	81	5
40	13	80	81	15	19	88
96	35	8	99	20	69	66
53	39	29	43	75	67	10
44	93	28	41	78	30	65
95	49	43	97	33	43	21
84	13	69	65	7	91	27
28	92	62	93	66	25	18
42	98	89	44	31	41	5
24	25	98	31	65	15	78
2	3	49	10	79	21	3
65	94	55	37	64	83	57
20	46	72	65	47	41	43
74	94	69	71	26	4	48
26	32	99	7	14	19	36
57	83	91	39	9	88	8
98	60	29	8	16	68	51
70	29	30	46	73	54	17
92	73	64	6	81	15	61
47	4	9	98	31	22	1
43	10	27	47	45	95	32
21	27	64	74	16	8	93
26	83	9	38	18	13	20
27	5	50	56	17	31	86
42	64	90	97	59	24	41
71	28	17	1	25	36	62
35	8	40	37	3	76	95
18	17	91	84	23	96	99
25	65	57	9	62	32	21
51	33	98	79	6	67	27
48	3	45	33	86	4	10
50	3	38	49	89	49	6
23	71	41	25	64	3	18
78	21	43	61	67	37	33
93	5	82	11	62	60	27
93	56	36	67	14	62	81
78	22	47	62	98	15	13
3	88	76	70	18	9	73
47	52	18	19	92	15	35
12	61	96	45	74	42	50
38	10	13	73	60	1	13
2	99	57	96	80	48	91
64	80	25	5	38	72	100
56	11	6	98	29	88	36
88	83	93	40	52	50	23
22	55	83	86	76	67	26
59	35	69	73	64	46	24
19	87	96	18	28	63	80
21	31	42	67	87	20	52
95	24	33	25	98	62	58
62	24	64	86	6	32	71
7	61	39	64	4	38	22
78	8	5	39	4	30	52
85	12	87	43	52	48	54
10	3	75	43	46	68	15
89	17	94	83	78	64	49
37	18	69	44	14	20	38
56	32	90	77	81	59	30
7	96	35	29	70	5	18
88	41	87	75	20	24	9
7	63	49	90	37	52	46
54	58	3	18	16	88	58
72	37	88	98	9	47	4
35	44	38	74	96	89	81
78	47	53	65	46	81	16
33	44	61	86	15	49	79
90	80	85	92	60	1	67
15	45	76	50	13	96	63
92	83	35	89	90	90	8
49	72	72	94	42	23	32
69	85	18	49	66	58	19
79	89	49	34	67	84	80
73	45	75	90	67	84	99
5	22	15	48	24	14	86
76	79	74	51	68	36	75
5	33	40	57	5	92	100
29	80	92	85	5	50	3
15	1	38	96	80	4	67
8	49	38	60	57	62	77
88	90	13	100	50	44	17
19	95	83	53	45	4	20
39	52	23	82	97	3	70
52	21	47	90	94	63	18
74	42	90	43	91	24	96
44	62	38	82	20	20	54
31	56	41	94	91	63	7
88	21	38	42	60	45	63
23	2	26	18	68	76	82
