517	686	49	517
876	702	589	415
408	901	325	127
51	234	958	721
75	974	200	617
995	618	179	334
516	296	360	872
637	184	474	33
439	349	626	653
280	346	969	614
317	117	66	975
510	268	834	9
441	929	572	223
164	720	819	449
712	544	44	119
846	553	426	664
778	174	469	859
79	842	577	930
25	914	382	545
22	143	908	867
860	811	290	373
568	753	960	264
671	732	251	278
815	706	292	189
948	176	743	370
689	407	79	379
951	534	559	736
2	828	180	312
320	330	553	342
710	9	497	655
854	742	834	823
558	179	708	518
189	95	334	466
400	781	57	810
663	130	261	754
640	966	881	913
3	688	62	257
537	233	386	169
821	327	554	44
925	508	938	176
316	798	823	340
704	94	576	378
148	714	629	453
436	544	568	984
937	860	422	688
45	3	135	978
545	257	64	838
126	213	89	903
860	505	338	362
706	69	248	370
162	888	541	423
54	666	451	893
516	455	715	948
40	599	798	902
160	724	61	169
777	884	877	33
538	179	127	330
432	997	893	825
206	537	835	802
576	599	236	57
420	122	564	988
618	5	140	775
866	160	859	156
480	822	782	972
263	288	17	382
604	193	658	57
470	706	821	629
151	686	175	254
112	685	242	657
254	509	200	101
610	531	918	346
750	417	263	426
75	884	881	950
125	768	111	729
395	551	916	596
393	536	547	351
832	198	168	356
792	3	927	592
127	282	560	829
719	155	348	540
481	677	657	834
392	182	784	312
611	911	354	176
688	997	983	948
270	867	12	611
544	33	188	86
802	919	281	796
552	875	980	738
517	526	93	314
98	861	92	455
849	879	250	954
469	626	120	303
171	679	596	94
109	162	419	563
597	413	336	907
786	572	716	689
76	400	936	564
362	654	798	509
392	246	313	686
568	964	756	347
65	666	616	418
888	355	106	220
513	449	866	344
892	601	815	990
568	685	929	149
869	907	373	380
141	689	601	971
751	426	758	1
691	508	646	991
485	841	382	771
103	953	408	801
92	981	393	981
359	250	340	288
758	982	322	8
722	664	21	93
808	564	676	380
169	591	168	702
203	596	691	933
862	413	517	829
889	59	996	249
993	883	18	538
836	714	452	818
663	604	452	270
324	717	707	471
847	693	27	36
859	939	696	235
834	267	919	793
910	8	864	338
630	838	169	3
862	513	808	452
742	738	442	703
836	963	693	228
55	840	397	185
166	857	21	654
739	191	381	120
596	599	79	245
104	790	902	402
485	472	554	514
281	324	684	235
519	280	445	541
841	468	975	356
492	7	261	709
507	650	379	643
975	777	250	72
54	718	216	913
315	306	382	608
403	975	464	56
564	768	159	708
110	624	450	118
510	53	819	6
836	373	457	107
567	121	803	57
659	536	252	26
298	831	960	659
885	872	977	993
586	463	624	972
718	62	2	368
180	621	856	132
466	926	393	940
588	147	85	52
928	864	212	232
819	898	680	10
583	529	915	188
649	478	96	300
417	666	52	536
445	139	435	48
516	432	707	785
92	118	1000	498
913	581	441	994
191	461	42	46
498	741	678	344
923	284	822	697
175	279	158	887
380	430	981	231
946	105	619	515
470	309	294	177
869	48	932	68
751	294	119	477
467	547	145	562
800	808	481	720
900	888	611	114
567	679	889	938
36	506	536	9
885	858	126	556
549	890	725	153
512	260	246	961
465	861	622	249
879	273	753	149
820	885	9	278
984	758	785	762
502	302	614	650
525	391	535	281
523	262	231	410
751	788	34	145
109	112	536	31
152	704	444	943
85	972	475	530
245	668	604	224
859	899	767	133
802	251	930	382
476	516	837	851
447	645	403	226
614	162	320	805
188	403	944	317
628	570	558	579
320	217	520	637
924	297	441	74
686	888	257	782
433	969	907	328
383	410	885	521
238	360	693	166
867	35	975	729
886	608	117	78
163	322	326	257
802	709	677	218
869	81	119	903
376	687	840	555
900	185	446	425
211	734	820	522
515	205	539	404
305	280	407	658
223	887	132	569
955	199	337	320
773	451	165	439
274	309	409	646
614	110	844	231
58	785	317	919
71	470	148	777
830	172	486	14
731	473	771	691
459	97	842	799
780	424	486	248
132	590	935	105
380	332	225	359
708	334	789	66
294	539	806	713
364	257	356	314
953	892	260	793
339	860	176	200
481	633	129	646
536	7	832	802
644	923	699	633
660	737	229	91
793	544	325	480
139	443	533	991
813	299	705	677
471	372	171	54
291	979	665	106
112	474	583	629
804	120	178	818
661	44	709	496
117	815	19	972
514	530	501	695
874	3	721	251
590	686	955	427
900	527	908	156
608	541	959	451
420	574	252	472
344	935	913	330
48	778	745	213
590	897	164	514
321	824	261	1
788	390	53	503
270	641	54	183
562	903	255	933
449	999	518	581
424	860	495	913
726	193	900	592
190	799	760	999
846	427	343	139
470	419	657	54
161	970	948	904
673	411	674	637
260	383	54	578
91	307	257	594
991	349	98	184
528	55	213	612
121	973	2	107
8	632	141	821
158	237	109	901
160	648	295	465
475	370	744	111
872	579	517	99
797	116	800	903
696	170	530	101
30	585	774	896
999	297	269	38
639	841	826	902
934	685	468	758
577	985	799	105
814	249	21	618
797	946	427	854
139	208	666	191
605	858	967	172
779	269	775	816
385	920	102	519
931	650	283	582
206	973	692	581
470	877	401	658
20	751	164	979
980	464	294	814
447	685	773	74
243	99	405	162
915	699	250	919
314	206	81	787
849	774	521	516
913	777	454	47
909	712	319	791
298	543	944	610
117	365	295	360
962	893	1	166
897	778	229	236
940	584	933	558
744	854	422	883
292	673	138	148
628	885	42	615
191	311	103	533
858	383	715	215
984	465	555	827
890	227	793	964
147	360	785	36
970	56	206	34
728	645	10	560
885	92	969	33
334	533	440	415
426	72	519	527
908	992	557	607
771	367	721	938
787	799	76	307
41	456	714	971
305	195	155	428
990	573	26	868
311	965	312	3
612	501	762	954
242	196	106	662
976	539	980	303
554	607	817	885
746	516	868	922
578	967	231	777
321	964	790	384
792	624	211	21
996	394	665	927
685	433	270	698
528	707	300	159
749	548	686	373
517	864	548	962
600	645	764	659
831	78	30	966
931	39	258	959
962	259	83	992
783	384	200	632
303	965	424	485
728	439	220	830
610	634	6	580
30	122	810	601
22	61	737	163
926	21	264	994
278	96	410	351
892	305	382	703
651	776	760	591
133	6	516	940
816	534	681	460
17	710	907	939
505	119	528	24
413	946	735	500
247	126	762	235
454	386	501	121
272	310	544	56
530	46	820	605
737	107	885	763
423	405	431	932
415	695	703	930
932	747	995	568
11	892	335	80
787	402	151	747
89	242	103	180
964	347	366	369
969	159	821	527
961	683	277	84
388	636	849	975
621	839	848	28
802	440	200	789
491	966	443	880
37	472	183	894
889	670	271	575
2	408	977	293
594	492	451	813
596	58	260	246
157	869	856	419
801	192	176	653
468	68	973	797
760	678	168	255
369	910	628	852
824	224	102	624
679	172	136	591
500	912	506	398
865	431	526	637
128	593	210	673
32	723	790	525
494	835	475	199
17	914	640	601
321	736	779	756
233	203	462	952
98	327	556	989
504	304	232	773
517	990	38	953
576	421	849	816
133	411	909	664
25	581	470	694
968	333	104	636
168	619	523	345
221	766	902	62
775	883	707	215
439	751	762	439
111	242	172	964
274	67	306	476
710	789	757	60
908	38	570	449
573	489	930	748
867	840	434	295
648	662	455	732
263	975	797	308
998	427	718	44
215	601	598	335
226	833	625	561
682	874	246	221
435	410	572	286
292	405	333	96
94	894	914	516
419	848	502	361
854	892	472	611
136	124	490	882
930	420	16	353
430	6	106	252
644	144	666	525
248	185	809	117
244	283	940	648
675	714	577	809
446	259	754	598
741	414	505	481
968	293	109	626
947	735	594	239
636	294	902	937
546	90	57	729
971	862	627	268
433	297	479	854
779	685	555	22
416	866	895	619
18	518	942	141
487	318	242	493
677	20	447	878
862	85	902	476
557	692	717	394
256	509	376	22
298	843	633	667
95	819	998	342
208	503	131	573
876	411	316	506
595	120	999	370
825	525	922	917
187	982	453	878
945	303	111	23
469	774	280	387
495	255	332	559
875	279	239	178
196	900	400	263
200	978	895	52
947	990	430	919
641	947	225	179
60	487	877	640
216	173	457	49
136	191	614	988
987	360	712	15
541	434	964	894
599	983	964	763
345	785	308	214
635	119	55	38
622	544	417	109
838	820	450	36
596	204	442	572
561	996	774	360
847	227	467	179
301	901	148	520
669	472	792	999
59	244	518	748
137	256	95	972
682	179	129	755
205	754	791	69
865	446	80	693
993	939	817	15
716	139	454	107
788	763	844	429
227	618	715	44
946	296	600	919
156	246	932	351
685	356	928	149
813	589	243	77
140	886	368	796
249	342	60	387
286	700	708	574
413	750	348	330
988	691	124	4
881	288	347	188
675	936	252	33
390	98	665	404
700	994	941	301
588	186	27	187
695	412	985	579
505	857	355	866
794	301	184	991
504	729	798	579
978	908	793	432
222	652	932	231
319	185	107	778
165	525	702	733
482	460	403	411
216	682	122	855
801	138	345	542
480	598	576	76
491	706	556	998
298	66	161	719
405	325	335	503
140	245	630	146
993	2	770	508
720	70	11	573
353	559	614	467
879	729	429	767
138	604	283	49
358	248	219	847
329	44	817	909
573	146	794	430
733	305	418	193
532	37	58	170
13	166	257	947
368	442	327	932
177	446	599	810
74	237	558	300
507	416	78	467
318	868	763	672
723	233	144	11
978	262	21	428
610	745	997	421
603	230	673	42
86	745	765	236
35	87	693	622
285	386	887	889
330	168	285	464
954	583	713	195
933	922	200	323
236	579	146	475
670	122	995	731
541	597	660	177
158	656	931	458
568	796	775	388
56	629	229	248
465	346	79	179
472	222	532	627
565	416	804	799
88	912	873	104
802	672	145	304
162	56	339	792
487	795	817	208
280	339	3	528
783	269	284	493
127	855	356	999
464	830	580	107
895	564	171	569
79	423	881	31
993	494	702	783
159	859	79	143
353	458	165	638
258	934	943	61
798	487	724	123
857	188	540	590
848	88	413	306
795	251	532	460
508	815	545	247
34	715	120	475
652	7	448	808
799	582	363	103
891	614	903	317
434	418	231	391
250	359	925	920
613	319	35	902
144	626	133	624
530	431	805	919
440	466	286	660
734	605	599	580
52	651	234	674
56	600	76	632
197	589	220	854
980	230	661	124
691	477	464	514
587	917	189	783
857	773	299	175
869	293	798	836
689	476	180	9
730	737	761	487
906	748	396	407
622	224	161	907
59	460	127	697
905	590	64	725
89	364	894	704
106	578	32	837
30	717	450	591
385	466	371	253
137	622	503	663
54	140	925	412
876	780	806	689
486	690	629	217
145	879	25	536
517	322	831	660
222	800	319	836
231	319	311	582
133	720	150	509
616	27	126	532
63	368	791	955
553	316	935	440
262	285	456	259
488	497	966	47
732	747	895	990
878	935	538	608
374	868	116	389
356	65	795	812
123	697	976	450
290	236	486	830
220	971	507	501
432	721	653	117
47	103	596	94
10	377	410	213
460	561	877	929
248	817	183	134
1000	966	998	114
253	553	774	516
547	641	576	331
288	218	521	234
398	602	312	12
748	580	615	815
895	473	740	498
202	28	809	107
699	112	842	698
905	508	440	859
188	985	688	370
697	51	395	861
365	538	248	521
778	964	843	202
848	275	50	815
313	414	788	974
286	497	477	426
340	289	448	240
959	505	716	337
59	562	836	127
469	472	186	706
632	993	818	382
903	654	686	662
181	540	69	176
281	545	391	362
283	75	767	321
434	714	296	144
438	427	231	716
614	756	569	24
566	611	95	365
81	857	486	255
722	656	881	730
184	779	31	264
932	578	403	614
61	77	700	988
291	449	922	334
244	926	272	210
469	464	919	614
958	413	833	235
151	309	251	814
117	372	949	874
572	491	434	221
462	537	610	158
275	586	526	764
955	144	513	240
579	821	423	424
130	623	834	280
952	800	472	797
978	582	676	23
488	365	908	554
83	910	682	86
670	92	660	628
82	514	496	369
777	702	740	13
216	879	115	316
72	64	666	654
627	51	15	677
890	910	946	44
975	325	454	37
409	821	485	991
164	228	89	408
348	195	177	349
785	38	603	955
326	55	645	819
756	602	790	950
743	292	858	621
10	77	181	965
521	292	736	975
184	778	108	54
750	374	668	913
408	870	730	758
210	61	44	568
903	751	106	110
24	719	330	717
548	803	247	489
970	648	417	261
101	221	948	602
626	795	817	216
970	221	291	811
972	39	517	425
430	226	633	748
371	874	130	270
547	198	648	811
7	537	408	507
71	438	158	755
123	499	714	417
627	659	997	725
469	205	740	107
27	241	976	106
397	313	12	256
450	610	687	532
602	384	938	550
792	932	40	40
860	568	160	349
73	975	256	31
954	798	563	362
752	798	811	612
379	180	285	233
846	14	503	410
235	195	229	509
794	659	449	761
812	13	830	671
217	267	260	141
368	607	725	234
9	281	668	119
134	449	899	316
34	642	490	743
281	416	199	15
614	637	627	371
891	128	737	39
941	384	696	441
703	195	371	961
911	803	156	976
599	651	369	163
698	183	329	171
351	931	353	733
768	173	179	954
990	44	785	543
511	6	35	144
359	919	749	548
748	171	763	369
381	431	579	608
279	483	313	118
946	721	961	329
37	467	940	13
955	976	53	561
983	4	918	186
47	631	873	188
259	591	324	519
766	475	996	124
558	336	78	47
224	664	313	608
748	94	527	896
693	263	618	763
848	519	558	399
451	624	666	534
798	523	40	311
89	744	216	409
372	397	447	476
552	190	289	278
282	4	818	813
387	949	415	146
410	884	331	624
975	835	46	252
891	637	901	783
919	551	942	982
890	854	700	916
61	437	818	182
86	168	297	179
109	36	818	758
542	891	148	162
389	71	77	358
918	980	140	482
373	738	503	837
216	754	242	873
830	215	657	418
394	517	760	162
983	545	732	36
873	190	356	806
271	215	198	515
918	981	724	861
484	360	944	874
162	135	889	305
934	756	860	663
326	662	466	51
552	734	131	588
511	866	308	68
21	968	691	679
678	196	485	804
487	516	938	291
23	406	429	539
714	508	334	881
837	779	111	158
227	382	442	784
764	8	778	202
565	540	67	274
874	763	676	393
365	905	338	988
402	654	904	510
207	366	350	660
189	993	678	11
52	960	599	206
829	98	156	6
752	24	444	977
814	535	686	657
771	6	511	850
276	54	184	809
922	685	731	420
648	595	305	910
157	257	909	560
744	77	690	253
617	131	993	511
906	850	675	312
415	571	686	947
662	395	912	747
456	367	239	958
381	718	18	228
247	899	974	81
108	675	392	875
775	222	392	709
492	677	829	204
781	878	978	196
943	852	993	610
747	341	307	743
436	716	260	503
654	788	378	870
717	777	663	400
516	935	366	350
452	527	455	920
913	680	761	474
874	10	272	777
287	236	176	752
870	725	716	694
541	344	998	619
341	681	523	837
840	286	897	904
419	48	69	290
662	895	533	49
145	534	654	675
103	427	270	605
536	386	218	555
355	266	473	305
548	768	679	956
138	269	973	501
196	317	537	636
533	767	790	158
596	718	99	492
922	304	255	90
840	645	960	554
191	28	187	589
444	174	81	939
666	616	919	614
105	788	247	489
573	186	219	246
974	323	445	534
623	877	232	817
943	482	386	993
950	838	101	526
905	903	955	664
570	272	891	793
43	285	990	555
555	774	320	287
996	484	609	381
931	96	121	319
912	312	816	194
695	270	609	842
892	915	402	192
420	150	568	229
623	988	251	726
954	325	142	390
47	79	578	157
988	838	87	659
64	653	953	492
438	630	395	996
620	569	705	829
153	839	864	896
497	746	158	427
882	52	982	102
349	211	966	312
259	156	846	451
917	164	765	217
972	787	804	823
674	475	727	582
228	373	304	932
607	753	72	910
748	483	525	97
178	296	200	308
361	494	395	100
36	164	464	348
56	513	813	184
292	634	614	161
940	7	803	365
210	240	441	867
68	900	166	325
641	728	679	312
471	16	99	950
995	424	490	553
996	296	435	787
985	882	143	119
44	106	317	978
218	131	171	461
852	292	771	932
859	7	986	721
914	762	784	213
708	531	735	6
849	126	545	500
796	768	400	273
293	990	226	350
780	814	165	176
208	711	809	39
225	386	1	916
341	225	240	106
911	420	440	253
727	183	983	835
734	51	691	359
805	680	365	873
907	991	563	997
350	91	963	794
93	492	164	925
588	99	51	854
292	514	919	113
657	379	581	152
188	105	104	417
980	786	759	353
637	156	351	423
252	708	234	275
68	54	620	755
987	120	976	400
123	246	781	562
784	554	912	103
204	20	953	223
923	182	449	559
30	244	184	741
369	6	510	825
469	38	39	120
379	532	97	722
252	692	508	580
969	766	323	43
965	539	115	744
740	836	720	671
220	833	621	587
794	456	718	61
876	87	127	855
308	677	834	769
915	239	416	135
534	503	748	133
31	893	647	743
191	813	960	306
152	847	650	16
704	582	552	757
804	639	551	528
319	564	784	782
304	61	795	922
418	188	674	366
837	849	418	683
320	40	470	189
716	774	446	365
512	952	135	946
405	872	966	532
303	530	315	194
125	478	952	289
549	125	777	709
199	678	821	333
327	835	865	654
730	243	873	753
484	549	265	271
404	793	326	342
679	286	87	231
81	206	224	738
5	56	990	893
210	194	528	528
361	73	127	369
215	853	510	502
367	519	655	925
73	656	839	129
2	787	863	828
12	915	767	435
386	307	832	459
818	530	603	607
804	878	766	721
677	26	524	860
745	184	913	627
493	832	243	691
815	909	597	848
385	538	458	484
86	581	331	287
582	626	676	861
426	548	144	224
203	375	905	652
565	661	814	655
782	274	491	980
23	862	545	955
4	862	368	391
652	404	314	207
781	868	917	110
557	457	946	147
801	279	958	32
209	362	60	403
268	721	647	409
529	460	477	820
812	700	929	33
991	281	222	90
472	544	818	878
171	509	281	573
244	379	745	519
34	301	763	588
403	889	674	695
132	93	221	516
468	579	895	787
837	808	731	420
280	550	787	398
59	754	523	955
834	864	175	752
830	371	642	917
615	773	605	243
750	125	873	882
403	711	647	405
106	238	103	288
914	323	72	429
903	386	590	232
820	578	970	97
544	603	634	953
524	789	194	489
923	994	802	898
719	263	113	106
643	51	998	517
32	813	482	665
229	371	987	360
129	159	60	211
175	731	581	117
929	454	436	172
358	70	921	50
583	369	234	461
106	83	840	934
813	189	901	698
395	373	423	932
560	252	381	53
21	720	838	656
853	787	907	982
137	104	578	269
46	494	142	610
379	45	482	866
991	338	782	422
221	17	78	724
68	278	176	289
450	328	773	641
117	859	567	406
528	721	253	656
94	734	425	209
799	378	690	519
991	860	570	702
235	467	873	830
457	838	72	7
407	740	67	235
10	925	167	779
801	672	435	549
512	474	124	898
375	758	12	121
294	507	396	797
574	516	283	458
580	404	750	759
629	601	422	282
977	97	669	321
448	309	832	125
722	82	708	530
478	327	2	850
690	179	393	782
418	666	899	762
84	924	190	376
461	778	208	96
895	236	85	19
463	238	133	647
169	740	619	733
682	441	681	394
546	175	393	290
242	182	794	316
81	215	928	39
312	186	876	707
383	150	866	772
758	288	394	767
561	284	169	657
104	648	679	696
404	462	406	866
883	172	387	598
47	197	111	949
18	9	186	852
631	683	174	592
134	941	340	546
830	196	892	493
843	250	519	879
484	333	977	26
127	931	971	818
35	327	822	992
798	459	33	739
991	925	178	300
224	409	534	505
216	327	127	302
825	654	683	227
383	622	467	340
401	917	611	247
354	653	962	807
516	653	461	32
787	753	59	193
774	581	677	601
216	700	515	411
388	154	940	119
891	707	279	291
648	916	687	526
448	241	979	325
521	861	701	99
129	955	941	441
596	552	73	225
898	940	153	101
425	417	12	700
963	235	341	967
75	972	167	863
528	381	913	194
274	146	153	521
671	897	118	124
46	297	194	536
869	967	844	25
412	377	869	541
167	675	607	552
680	138	647	85
894	534	481	298
279	976	825	645
99	326	170	710
289	675	544	896
288	22	336	841
926	558	327	769
586	20	341	569
735	385	973	629
455	398	579	527
311	469	975	382
797	948	334	15
361	872	921	639
304	566	233	668
597	113	344	263
218	528	159	28
191	183	184	8
130	467	920	414
459	440	526	276
932	152	961	841
546	254	958	460
711	914	326	801
106	895	893	984
840	735	804	327
77	410	993	119
488	608	939	414
621	47	671	928
115	332	648	327
419	159	784	320
557	211	388	988
384	787	687	311
166	105	817	376
358	481	483	579
1000	807	757	920
667	797	456	434
167	459	881	910
781	165	276	238
92	682	705	762
885	714	664	98
692	920	75	27
332	715	661	386
46	880	672	33
667	246	627	563
13	817	561	546
230	667	294	818
620	385	831	928
938	766	197	403
460	387	797	690
589	873	381	631
918	467	783	437
765	119	119	251
995	744	164	37
865	906	124	686
420	614	740	863
256	664	395	712
328	48	950	810
888	243	553	455
501	532	966	400
36	485	981	429
714	359	250	320
555	275	96	289
652	884	232	753
93	500	360	997
347	519	354	153
121	668	859	274
496	321	791	851
497	670	987	615
803	224	278	561
480	987	301	508
349	239	982	599
713	817	309	564
807	175	569	9
114	710	478	571
30	66	80	626
650	648	195	859
370	254	64	379
894	396	226	101
489	105	486	591
663	972	212	972
175	153	93	496
70	675	117	950
496	491	369	31
249	815	875	66
43	941	582	891
535	771	847	758
549	850	348	653
440	35	591	762
79	146	330	23
626	670	449	96
969	762	251	346
224	516	147	146
112	97	78	77
858	641	864	239
756	594	811	849
847	216	606	794
546	126	534	244
523	538	933	732
937	622	438	307
161	783	405	493
633	613	450	996
769	843	944	191
582	102	300	41
487	10	578	820
974	956	799	483
570	992	494	257
854	633	897	772
770	491	876	534
431	489	404	928
337	748	377	935
483	733	470	90
838	39	902	494
890	183	815	427
267	504	77	107
650	395	999	446
655	769	344	4
561	315	891	672
635	636	896	860
775	869	128	299
455	189	585	960
997	856	908	523
954	85	874	775
958	128	900	155
152	416	589	177
105	654	969	211
670	452	977	280
238	447	892	247
341	200	686	313
952	85	366	898
765	316	476	203
429	694	974	18
832	228	528	453
365	738	424	87
6	105	480	511
716	108	347	3
289	573	852	408
9	377	31	857
382	231	214	289
188	33	152	715
613	266	302	574
473	789	256	94
619	440	61	118
957	150	896	849
822	320	525	15
437	724	312	308
183	706	233	157
263	81	699	97
104	122	781	6
689	482	748	527
633	648	914	799
176	198	148	570
169	269	522	183
966	686	444	484
943	760	502	43
918	664	9	829
883	228	266	381
485	106	147	72
603	799	752	748
249	68	357	522
477	610	392	359
916	346	498	409
478	212	740	401
718	305	403	445
427	957	439	961
363	576	134	540
822	911	529	217
736	716	641	271
91	256	520	595
147	751	80	307
693	967	648	965
345	179	125	489
983	198	853	809
828	947	95	463
345	614	414	110
290	562	597	181
230	976	725	140
858	440	132	397
40	998	783	929
874	739	64	902
801	15	956	105
921	670	552	328
197	641	740	994
899	253	705	385
246	718	556	139
498	671	722	707
523	902	904	312
966	860	464	276
352	106	444	292
334	997	821	717
90	567	600	916
937	739	777	926
88	724	909	989
251	119	578	520
363	248	792	88
745	226	427	386
315	534	294	670
196	911	915	113
775	75	861	678
203	111	525	188
507	228	925	473
567	886	667	98
489	214	726	53
860	391	737	642
822	433	409	302
828	485	139	163
995	836	168	451
46	240	902	491
869	844	528	645
380	102	998	229
994	694	144	547
714	618	843	191
1	466	757	852
240	864	261	20
704	876	757	886
959	587	760	889
563	178	449	874
123	133	719	6
380	768	668	489
876	530	307	322
31	563	581	95
531	555	671	104
910	599	300	780
266	258	181	201
247	25	810	459
906	909	194	841
219	973	267	142
143	365	163	93
168	513	776	711
691	198	340	898
741	809	96	494
914	34	646	595
681	739	36	265
126	92	565	883
565	351	78	944
326	258	430	430
670	774	135	789
829	277	915	520
210	795	22	763
538	959	924	529
353	256	676	781
389	79	511	269
517	400	129	967
508	92	942	869
370	818	913	88
179	161	461	1
996	717	269	785
173	74	978	319
675	324	783	537
169	210	868	859
362	6	936	176
370	217	965	472
785	831	685	815
423	299	495	278
18	131	740	949
260	565	106	176
704	52	622	259
114	161	242	759
973	916	840	284
467	625	228	317
88	114	943	478
543	813	727	103
822	405	205	908
953	891	544	215
374	747	623	452
939	80	659	450
520	9	650	892
270	713	533	57
861	362	756	276
390	763	464	376
357	539	394	890
660	239	38	645
821	1000	888	958
370	774	799	61
936	922	858	174
456	356	894	336
170	601	292	808
127	349	656	132
152	123	155	289
563	406	562	291
420	212	673	123
75	967	301	112
619	684	347	113
735	552	803	33
193	534	563	187
262	112	274	181
790	603	510	25
772	344	495	727
733	652	300	635
988	620	446	382
114	796	357	120
27	10	270	844
508	611	146	529
790	529	690	24
245	151	152	992
385	893	175	556
868	550	651	739
514	182	307	629
933	503	55	588
879	49	975	922
835	719	126	583
916	288	972	440
263	664	57	355
91	292	963	932
696	517	494	835
811	550	376	575
435	635	918	70
316	162	876	786
705	900	76	292
334	416	739	261
194	703	835	905
696	939	528	605
565	811	144	78
419	987	489	914
76	290	801	465
631	405	540	858
150	377	175	379
293	814	238	455
617	494	699	204
41	706	815	511
405	343	476	949
99	786	907	492
229	170	324	538
302	978	590	99
121	92	182	115
336	698	426	711
418	320	910	28
666	833	530	185
294	306	331	346
781	955	990	670
892	663	260	265
695	683	408	170
352	463	303	466
170	636	203	825
381	476	934	759
624	955	918	125
507	38	26	893
369	648	472	131
433	955	472	813
85	197	503	525
570	213	662	949
201	578	33	7
56	13	908	781
530	727	594	13
755	47	305	432
248	47	735	580
372	843	627	266
724	100	276	80
495	215	342	707
386	256	283	830
605	175	447	355
690	981	257	118
633	100	703	403
619	427	513	715
94	395	48	374
942	729	151	486
747	6	447	227
78	389	985	645
926	908	494	430
834	48	7	803
57	80	72	197
702	718	446	901
338	72	695	248
602	36	268	536
566	559	383	723
426	88	609	38
273	451	54	49
777	547	478	194
407	496	16	914
166	563	546	463
907	962	151	621
828	442	405	685
816	300	411	69
352	1000	212	82
191	79	871	630
313	278	828	247
535	293	205	741
864	366	949	705
982	617	338	258
634	593	426	228
127	982	636	575
546	675	284	493
568	349	859	293
569	472	362	503
21	947	575	204
505	901	663	282
523	298	937	636
777	326	877	893
623	444	19	292
802	184	206	483
207	533	831	216
839	336	326	223
379	85	118	728
545	407	234	895
51	742	360	209
116	720	185	742
879	897	980	359
585	854	36	908
891	293	324	728
214	655	387	847
490	448	86	52
968	539	178	426
181	264	584	148
939	244	124	234
876	318	356	391
69	435	696	208
297	845	102	767
23	995	152	632
683	576	935	238
314	188	445	905
269	352	236	783
353	610	344	114
816	549	620	803
211	200	335	608
634	554	72	344
37	492	160	214
327	701	356	168
414	931	281	478
893	414	946	66
78	931	202	705
932	74	353	129
365	736	349	136
384	611	848	717
35	896	283	443
463	177	837	479
353	366	467	302
786	3	737	793
585	939	662	304
521	64	641	154
341	291	266	522
715	539	509	292
33	969	277	965
822	878	998	744
624	895	647	499
293	379	851	756
927	522	359	585
227	888	116	11
894	155	259	88
123	579	752	931
774	170	877	176
222	451	622	543
313	72	521	131
136	93	938	523
991	958	577	764
648	264	4	754
8	355	502	866
560	385	911	494
110	281	462	243
271	906	430	436
373	720	897	159
47	536	535	29
137	960	21	937
832	132	894	649
781	357	469	30
661	393	127	609
172	870	504	931
306	699	621	921
174	966	238	425
623	160	471	872
775	77	431	870
122	185	861	582
907	339	898	331
324	544	891	527
813	657	606	576
693	856	582	260
244	135	561	908
795	130	42	117
8	657	971	903
620	718	200	956
61	258	29	19
849	262	829	739
865	41	456	463
191	242	257	938
752	619	644	344
536	122	766	211
380	162	692	600
569	449	69	924
835	959	887	560
322	725	852	372
944	368	172	821
68	363	1	201
122	469	974	60
522	417	714	793
831	347	383	663
987	654	900	916
292	205	987	127
291	29	265	814
649	240	168	49
438	819	436	29
312	501	945	434
435	689	1000	936
869	170	496	659
621	654	405	907
568	790	996	704
316	994	824	725
165	338	859	656
33	973	448	896
319	162	346	727
523	939	331	507
617	177	660	36
30	697	956	795
683	870	142	841
250	574	467	831
66	931	547	939
870	99	722	694
4	659	17	221
321	195	457	296
305	969	692	501
612	634	353	505
61	30	908	868
659	292	803	485
258	983	471	492
968	660	583	962
168	539	67	828
268	419	365	999
244	170	331	798
528	526	173	570
256	950	615	14
136	192	813	260
737	266	556	93
55	917	736	176
200	953	187	50
216	559	160	424
485	246	9	153
142	732	179	169
571	948	390	351
577	808	608	947
104	74	833	395
220	857	977	547
634	715	987	467
115	122	569	659
485	914	633	773
436	646	348	582
197	522	995	435
471	676	319	279
477	310	670	352
756	327	893	483
67	315	913	597
100	405	398	834
171	909	743	255
593	778	800	859
243	438	658	73
857	907	907	14
571	617	961	42
587	272	496	783
327	211	556	578
366	461	942	532
433	357	944	902
114	420	604	658
954	742	823	637
352	729	1	696
212	924	667	127
247	635	174	5
953	961	935	899
236	487	589	69
158	273	551	731
170	435	173	471
712	867	595	759
55	895	839	700
127	277	543	287
659	334	665	701
330	421	850	561
467	463	177	558
188	157	751	990
660	376	742	575
194	140	151	747
722	658	299	20
723	110	130	21
203	123	773	977
444	614	232	413
621	590	994	271
267	504	898	630
251	789	354	349
916	253	905	913
993	551	643	770
560	528	439	199
67	38	901	168
179	545	728	130
479	750	320	605
251	958	917	141
550	343	276	18
466	707	208	964
290	325	716	77
885	473	475	340
433	605	344	449
669	995	683	657
456	790	449	378
477	339	204	923
253	378	862	293
693	444	264	645
241	519	503	462
298	819	694	137
844	708	408	971
298	147	170	826
247	165	802	777
41	970	516	203
880	707	452	730
886	526	593	670
189	617	983	414
201	633	994	40
583	539	872	269
131	191	638	634
180	797	571	749
114	256	599	172
777	211	77	421
178	347	48	381
971	6	824	750
723	545	969	286
807	116	84	870
922	566	939	962
252	49	833	821
850	611	392	154
365	66	553	834
423	567	725	310
498	880	261	711
459	245	253	938
