111	687	549	192	101	58	510	529	664	549
987	515	845	494	158	241	991	549	218	89
798	116	309							
784	794	722	685						
619	73	841	449	657					
284	720	545							
924	223	776	562	439	843	771	240	612	
507	574	866	11						
497	420	154	470	538	555	815			
809	394	173	520	211	108	829			
219	978	868	36	14	150	324			
868	661	531	937	723	609	744			
322	10	293	947	395	339				
911	338	192	359						
27	382	116	731	986					
492	758	32	392	108	716	270	999		
223	803	828	446	837	241	320			
28	189	457	323	793	90	180			
803	142	621	562	213	915	132	659		
913	157	734							
977	375	638	546	54	651	540			
870	105	822	977						
301	516	637	57	970	531	480	248	541	
178	634	662	734	602	435	86	826		
778	352	488	84	630	230	419	558		
756	888	160	570	168	119				
156	23	819	452	329	159				
687	927	443	488	692	510				
629	947	80	578	206	704	873			
858	192	340	788						
871	638	244	236	355	324	574	317	16	891
672	718	413	517						
27	460	323	663	910	733	621			
690	321	287	95	618	986	903	269	69	185
746	624	490	174	876	705	540	608		
73	425	626							
296	993	241							
959	736	19	258	976	94	899	54		
176	952	883	178	600	980				
964	679	936	681	459	293	793	384		
913	858	578	95	339	99	66	964	74	
171	373	270	835	247					
349	755	105	968	67	205	509	222	873	110
977	928	564	326	475	609	143	846	250	
827	605	38	375						
380	309	90	604	976	135	143	968	645	793
768	977	737	81	28	518	474	664	543	157
644	744	923	157	834					
151	385	310	255	731	476	373	774	857	973
74	908	63	49						
617	345	445	732	436					
82	746	728	676						
237	963	760	112	387	781	48	397	143	
841	800	645							
340	802	995	772						
919	67	731	982	306	784	937	964	771	
843	464	734	549	511	601				
202	494	532	550	832	885	975	863		
368	407	164	684	139	280	590	452	708	74
669	89	827	678						
266	611	151	623	317	146	424			
603	336	369	309	841	249	530			
73	498	571	154	781	21	885	69		
270	504	241	910	598	810	27	243	920	112
631	854	521	246	937	741	397			
612	52	857	541	679	654				
282	512	953	940						
831	759	912	332	304	606	507	397	271	583
687	40	746	231						
232	643	200	997	821	583	527	926		
813	439	673	405	159	897				
192	991	724	671	13	354	704	632		
722	228	606	766						
451	827	592							
789	623	267	231	717					
381	644	783	939	929	868	256			
550	426	376	98	151	255	835	365		
341	269	282	590	381	261	847	961	579	931
385	613	834	751	805	465	801	540	367	949
482	621	803	523	844	883	262	692	15	562
160	521	559	308	326	574	375	407		
695	492	409	613	60	706	421	137		
423	116	786	36	42	492	352	605	772	302
434	802	448	421	472	872	291	160		
372	917	618	18	692	836	81	21	362	38
735	510	13							
538	102	296	34	176					
881	713	976	988	618					
851	746	39							
26	120	537	147	974					
511	474	409							
54	884	50	859	94	466				
982	599	864	147	714					
52	881	187	121	369	102				
687	512	493							
652	519	803	475	980	881				
810	455	130	322	350	464	978	874		
405	85	745	461	122	404	511			
250	98	827							
795	53	680	911	645	314	129	647	138	
120	257	306	875	484					
319	562	575	570						
342	288	567	691						
168	481	204	587	523	405	816			
587	44	318	246	265					
30	284	838	210						
232	178	51	14	255	651	406	824	692	
222	556	117	591	282	37	405			
593	826	59	845	586	163				
499	810	613	373	646	828				
604	462	199	550						
419	628	166	675	367	783	356			
479	350	637	360	128					
537	241	988	249						
92	172	933	766	379	572	686	121		
180	141	360	903	195					
324	377	571	39	329	621	892			
585	841	401	105	551					
987	851	893	763	430	256	563	390	650	
599	743	415	187	870					
604	949	19	536	426	909	96	837		
327	931	250	568	396	273	655	620	151	
849	798	393	892	983	177	377	99		
844	244	894	875	376	87	108			
274	223	661	336	77	640	958	404	702	594
378	986	898	865	896	514	336			
991	74	454	906	271	151	31			
970	174	269	67	26	240	884			
440	879	877							
345	512	83	538						
531	190	29	350	236	611				
915	684	953	580	712	889	714	645		
971	936	659	14	733	571	743	415		
216	291	830	439	669					
586	487	23	20	243	288	514			
230	337	14	313	231	637	85	350		
939	607	779	823	241	942	224	845		
90	776	390	447	623	30	743			
34	671	473							
346	731	720	130	776	972	363	943	938	
474	756	597							
874	155	515	201	552	403	280	13		
262	281	452	265	312					
378	377	409	841	209	400	345	150	955	823
895	447	505	913	938	409	113	655	550	174
241	799	834	798	762					
348	320	830	281	965	575	335	166	503	
850	331	419	220	189	724	549	898	999	516
770	777	571	881	58	136	954	658	791	
162	241	904	610	777	408	854	529	213	
787	772	659	418						
419	721	663	743	407	955	82	868	39	28
54	195	882	118	907	454	470			
173	543	664	879	272	881	252	40		
598	218	721							
813	606	372	229						
599	177	968	404	952	635	122			
490	827	303							
228	244	518	134	575	137	498	55		
185	937	67							
156	692	946	293	306	232	215	649		
661	768	594	485						
845	866	125	608	771	53	935	20		
682	224	202	606	300	242				
344	686	964	155	526	619	975	383		
400	986	972	278	645	181	326	81	62	224
557	413	530	354	272	628	578	281		
730	77	204	169	987	279	429	12		
877	671	144	148	264	764	870	381	464	450
940	896	953	295	186	880	500	96		
287	230	749	147	457	114	630			
31	140	719	816						
508	398	400	182	90	283	135	740	746	347
716	173	816	390	154	647	176	929		
793	541	921	62						
690	502	62	182	367	634	854			
57	791	232	800	837	373	711	882	719	632
464	47	803	409	233	884	14	81	766	45
896	983	418	811						
826	966	530	365	670	403	768	963	652	658
881	411	453	303						
672	504	550	176	61	688	974			
237	935	37	980	774	606	394			
498	828	700	237	771					
983	551	838	238	306	865	743	527	433	723
487	279	305							
274	82	199	546	446	281	366	840	120	556
406	236	995	593						
577	896	562	485	314					
714	400	950	469	293	950	495	379	636	534
940	33	22	937	991	945	630			
299	462	445	440	257	943	452	283	161	367
958	861	363	324	228					
887	141	181	545	36	137	710	903		
623	208	164	901	387	130				
428	466	545	759	880	655	192			
158	158	899							
486	417	507	628	403	347	719	541	49	
749	599	192	345	727	804				
280	245	391	275	28	864	291	996		
743	634	520	32	963	10	731	46	874	438
398	720	890	540						
67	70	875	377	295	803	637	924		
746	411	323	921	469	718				
764	15	615	824	701	292	813	67	463	
34	192	909	426	679					
183	181	825	197	494	235	383	14	979	553
598	793	461	622	911	210				
962	478	446	616	59	430	490	433	513	
179	888	192	607	375					
38	584	965	675	826	982	986	745	870	903
315	586	503	60	887	650				
100	92	887							
217	215	442	643	725	401	557	783		
468	535	295	475	693	726	332	926		
252	630	203	851	961					
208	30	191	990	63					
106	477	457	47	724	631	314	751	861	141
651	380	450	187	719	12	713	196	547	
295	720	73	213	731	329	43			
805	608	405	991	367	89	440	662	953	
41	911	997	607	192	868				
454	671	627	433	807					
297	285	339	174	701	135	820	460	402	665
734	408	68	326	157	822	381			
471	893	70							
201	614	316	649	778	19	535	226	170	456
728	33	947							
693	147	528							
474	51	495	361	422					
50	566	261	619	138	301				
741	497	232	880	207	678				
529	954	417							
325	326	739	639	786	716	298			
239	454	467	368	935	922	854	483		
397	769	66	156	991	665	104	903	19	
752	881	263	219	893	609	811			
78	220	949	406	537	34	786	163		
135	887	891							
143	424	984	85	553					
980	622	448							
210	761	392	24	73	654				
771	511	361	135						
700	486	11	452	424	901				
998	527	110	97	133	137	319			
933	69	672	133	937	329	663	284	219	501
650	289	627	381	808	470	41	952	912	
808	631	50	611	187	717				
765	853	280	326						
579	381	629	757	139					
572	139	303							
884	89	423	388	376	275	616	879	552	
39	311	331	205	174	343				
577	271	176	355	157	533	322	152		
505	707	180	920	570	320	27			
826	672	277	962						
139	464	698	215	52	572				
627	757	244	133	694	280	821	899	733	231
26	392	675	253	953					
833	29	370	740	873	955	816	606		
589	746	624	96	502	267	571	961	570	
677	187	123	370	470	477	989	390	429	
57	459	105	896						
708	666	362	421						
545	572	91	343						
521	213	270							
954	649	450	799	158	370				
471	956	65	899	384	252	555	12	355	15
577	924	474	661	470	283	515			
193	779	567	29	444	987				
623	619	656	33	821	51	68	533		
944	365	299							
92	496	878	881	52					
139	803	63							
742	356	344	753						
877	177	70							
430	917	978	299	287	18	942	326	797	463
655	105	605	741	638	620	415	740		
109	923	694	79	41					
300	965	617	957	656	566	489	227	422	
162	369	73							
220	671	459	116	268	567	374	980	947	684
578	506	682	463	863	900	435	724	746	
200	278	134	952	911	455	601			
139	119	58	468	756	303	544	440		
596	830	473	232	51	469	401	999		
898	564	937	55	438	379				
330	678	338	513	290	391	898			
42	400	553	106	781	780	57			
627	347	994	109	153	314				
669	516	604	832	312	438	29	17	252	
106	781	195							
779	895	527	164						
784	424	87	320	911					
13	30	452	604	697					
473	309	39	658	488	655	852	639	978	914
479	665	773	512						
572	267	371	254	457	398				
787	890	900	411	947	303	649	190	568	
832	573	473	276	628					
191	622	486	126	356	181				
299	299	507							
568	618	718							
730	674	237	281						
534	628	204	331	384	303	682	771	266	
847	384	298	163	945	698	218			
539	924	808	986	266	457	474			
748	995	87	193	795	264	995	225		
257	283	995	197	524	410				
506	524	469	67	757	612	494	238		
443	894	122	902	155					
459	405	473	780	700	159	903	187	421	951
120	289	825	522	445	602	895			
572	231	695	21	360	998	724			
848	428	52	248	760					
500	671	249	322	565	966	286	932	397	
723	725	486	660	986	884	107	569	628	958
573	144	919	819						
552	637	144	203	915	166	664	559	966	205
101	725	69							
334	594	460	45	404	981				
905	823	386	794	718	227	213			
125	807	373	229	259	302	114			
981	226	231							
757	883	751	96	26	964	153	119	904	211
560	557	550	212	304	464	862	984	394	467
447	614	140	217	899	290	985	653	764	
103	869	564							
938	422	513	254	642	527	611	649	152	
971	166	880							
818	954	660	465	545					
204	354	265	294	53	433				
731	236	919	432	283	134	153	972	21	694
271	66	646	188	983	399				
386	924	485	38	336	814	315	416	639	
995	809	558	326	102	94	108	481	620	980
449	497	282	62	680					
222	811	325	313	380	988	256	746	176	114
537	193	176	319	45	803				
833	484	628	20	634	457	39	278	44	123
30	809	857	914	669	609	87	985	488	
154	983	814	799	47	418	639	87	871	
960	314	671	227	415	906	589	773		
882	194	36	383	183	10	890	278	458	
313	43	31	185	10	575				
793	815	875	630	498	323	485	264		
152	152	191							
271	650	568							
120	546	884	192	388					
51	488	264	475	485	267	708	280	389	496
403	841	283	855	978	921	372			
424	19	121	884						
372	638	744	871	726	889	945	686	945	
211	460	419	390	803					
440	163	73							
885	309	816	359	561	692	916	441	265	
50	619	935	367	331	983	891	706	376	150
938	674	26	321	42	235				
801	560	446	869	758	21	652	386	446	
82	283	943							
228	137	413	297						
415	954	745	469	823					
477	327	629	379	106	354	881			
969	686	166	625	87	932	912	774	953	
317	552	902							
326	747	218	23						
133	790	485	617	285	526	341			
804	642	903	866	405	823	497	909	311	463
36	205	420	745	122	210	366	486	215	857
650	536	83	616	573					
680	555	261							
567	24	224	376	676	746	486	933	71	944
854	45	23	71	208	368	77	902		
170	682	811							
560	982	855	122	408	537	279	833	595	
909	883	807	49	800	760	551	757	756	
469	71	242	744	795					
874	820	674	241	845	720	822	933		
658	149	761	589	703					
47	988	154	549	648	970	748			
452	285	395	710	292	682	523	994	396	786
897	808	330	771	240					
736	293	160	306	79	433	333	831	631	
428	63	778	862	597	784	240	760		
442	143	283							
934	426	333	757	939	161				
988	13	274	225	200	897	161	565		
572	416	764	375	76	789	217	157		
832	296	444	485	613	994				
707	878	707	308	732	982	135	282	455	532
169	548	272	853	226					
784	432	48							
48	90	538							
738	872	989	561	848	453	919			
374	994	106	718	150					
306	888	242							
518	890	18	339						
89	310	478	801	802	184				
476	866	123							
963	773	667	561	966	895	356	121	676	136
561	302	141	909	617	505	111			
868	554	532	235	230	68	461	163	370	
287	974	532	793	791	224	55	468	290	922
438	800	989	161	340	130	379	870	574	
727	231	946	905	497	701	452	451		
749	495	824	172	318					
38	419	179	429	747	744	498	809		
863	374	818	371	150	982				
261	621	615	442	128	832	893	561	957	
962	246	44	56						
370	301	354	130	724	78	109	328	103	
308	967	577	966	792	147				
90	900	943	547	278	823	692	271		
11	273	682	263	957	660	557			
118	471	645							
597	785	391	759	998					
960	997	568	150	975	306				
587	676	833	769	411					
358	575	261	857	623	508				
266	260	833	381	312	51				
927	407	143	496	155	81	210			
794	778	414	599	246	656				
579	170	427	881	624	483	582	404	678	
842	539	986							
103	406	937	39						
433	942	680	878	982	822	987	445	714	
998	242	156	944	947	104	949	789	512	
136	959	390	127	84	875	912	815	262	
288	258	919	101	601					
634	521	125	281	642					
280	916	337	634	851	227	147	464	718	
811	562	514	213	674	177	311			
893	153	726	567	400	623	809	590		
312	330	602							
642	787	87	581	898					
368	790	114	663	537	891	278	277		
91	743	478	725	264	645	760	593		
97	521	386	60	74	312				
167	456	66							
895	404	666	57	842	340	653	809		
335	948	570	429						
512	319	670	421	189	527	871	382	704	48
501	404	314	792	222	158	812	522	177	
447	461	786	712						
678	360	752	150	269	659	870	673	623	468
85	792	687	631	617	657				
998	387	760	13	919	254	952	381	905	
906	99	255	920	216					
961	87	628	325	729	901	591	721		
964	231	591	591	256	913	649			
568	466	706	565	77	596				
261	464	884	748	762					
80	524	514	926	637	472	382	396		
631	581	422	252	461	818				
663	485	447	720	687	901	374	947	116	718
25	532	707	685	598	599	424	351	615	
164	888	231	755						
252	872	40	367	64	849	56	492		
694	607	242							
822	473	522	580	629	264	258	995	817	549
167	915	463	122	863	742	987	925	452	
28	113	912	857	346					
432	266	635	405						
234	705	820	25	903					
994	371	128	17	89	883	666	577	597	841
450	462	270	231	559	256	682	372	336	378
168	640	204	513						
289	746	905							
528	191	682	771						
900	655	760	577	123	921	454	744	957	206
362	107	22	428	409	850	49	167	764	
692	411	582	907	945	888	630	665		
869	561	186							
339	720	518	866	446	885	152	572		
216	436	488	634	32	582	500	983	694	301
835	306	863	309	778	514	629	566	652	555
558	625	126	824	374	986	290	777	61	940
415	245	683	223	940	459				
196	485	86	100	38	369				
93	340	342	749	713	75	407	732	573	
506	760	11	484	189	228	518	616	932	
811	408	842	563	49	955	646			
296	895	456	84	308	85	828	713	135	765
565	336	710	476	146	457	448			
281	790	880	351	823					
606	716	100	275	169	877	863	165	209	
173	292	522	815	661					
479	280	549	876	703	551				
517	15	128	838	337	163	891			
108	916	431	400	489	939	823			
131	413	350	329	554	117				
542	324	279	624	736					
630	887	597	216	98	905				
12	111	832	161	511	721	838	954	649	750
224	56	308	118	892	221				
838	644	469							
979	288	225							
518	999	195							
259	455	176	540	786	648	229	97	100	705
436	992	460	639	41	317	200	373		
77	967	880	946	364	913				
153	571	820	511	250	489	958	760	386	135
892	596	978	230	335					
262	984	830	657	210	780	821	664	737	
974	659	995	833	267	452	547	290	444	
810	770	143	657	817	747	750	982		
211	441	397	333	454	884				
955	874	863	364	360					
880	102	544	43	811	914				
24	167	993	70	493	541	963	449	395	
197	846	236	425	301					
237	831	470	31	283	609	911			
768	127	703	605	67					
699	479	477	538	54					
772	730	817	505						
928	790	171	330	655	940	838			
433	223	474							
496	862	215							
353	921	922	350	57	840				
191	611	213	648	605	922	286	150		
685	73	891	142	361	299	317	333		
389	827	600	25	814	311	570	621		
258	76	258	367	74	935	322			
760	41	281	617						
105	534	82	349	180					
289	330	601	726	158					
979	527	403	516						
20	344	82	157	640	375				
856	142	27	171						
882	487	490	229	283	480	347	685	474	
572	42	890	749	137	934	394			
772	142	574	895	472					
854	235	375	582	842	760	972	383	893	475
477	457	741	462	858	440	141	915		
363	861	64							
874	877	585	858	900	855				
846	550	763	917	65	430	932	323		
952	579	750	934	305	761	539			
284	379	853	605	513	532	456			
301	753	365	329	654	134	53	241		
756	713	582	122	324	904	540			
820	881	765	361	522	214	25	151	165	179
872	919	591	77	933	428	957			
784	293	833	363	41	414	428	778		
423	200	683	302	384	153	506	366	447	970
893	451	252	383	638	937	767	61		
446	445	817							
330	967	85	904	835	265	612			
524	559	364	36	596	656	927			
833	319	57	232						
984	88	565	343	257	519	655	625	282	
622	575	761	445	862	129	667	574	365	
225	268	676	305	226	687	238	331	280	
836	314	906	422	79	578				
857	149	369							
874	170	414	812	391					
324	759	73	311	614	954				
545	957	493	776	939	495	528	969	563	
202	261	323	35						
768	936	305	106	647	617	93	594		
355	24	807	401	130	763	148	139		
357	520	860	550	455	384	201			
319	349	765	48						
745	692	454	981	437	529	469	725	39	727
906	736	831	147	902	167	514	882	664	943
152	184	59	728	867	350	328	12	533	818
949	229	342	907	355	666	817	851		
579	226	381	520	502					
958	185	708	119	687	667	815	735	718	981
763	714	72	949	915					
986	562	817	479	209	319				
958	844	350	777	440	980	946	772	985	
153	451	18	19	376	310				
19	554	550	93	719	267	419	745		
905	383	332	514	233	493				
617	116	847	822	553	85	356	337	405	
897	336	598	909	199	176				
630	351	807	477	984					
298	38	181	884	952	831	231	49	866	
716	822	424	969	754	23				
856	575	441	540	495	268	142			
992	137	183	141	516	167	357	978	136	376
819	106	111	879						
777	665	852	207	552	836	794	694	505	
162	336	942	928	489	921	101	728	766	
149	13	81	554	984	651				
752	878	879	90	232	222				
415	743	489	447	380	829	73			
272	239	747							
779	949	812	543	743	997	710	914	329	897
735	748	66	115	865	750				
588	425	936	563						
45	294	637	385						
867	924	978	60	897	958				
458	180	590	157	691	577				
379	111	833	105	350	531	331	505	27	
95	413	756	894	920	403	451	361	219	
744	112	813	981	656	385				
262	105	416	408	689	50	657	246	221	873
433	738	565							
806	926	600	386	349	56	653	771	398	777
57	131	275	31	561	957	725			
224	724	500	322	967					
735	916	186							
709	149	253	975	835					
540	800	529							
875	741	360	487	295					
756	880	106	331	667	575	920	137		
306	212	976	664	992	945	664	110	751	460
808	892	12	267	138	455	105			
584	710	479	666	479	316	379	802	216	104
972	898	928	445	369	849	697			
546	848	694	353	279	778	771	980	59	
229	183	417	14	54	75	931	826		
289	664	941	237	737	89				
904	276	141	429	764	115				
453	730	574	635	314	319	769			
675	184	632	693	134					
160	114	74	375	904					
121	412	936	69	250	864	575	596		
621	731	726	832	779	206	627	395	706	
924	692	356	791						
42	600	917	377	898	211	546	50		
411	279	968							
363	708	630	261	388					
457	718	721	926	615	805	568			
123	391	655	800	731	452	482	229		
748	173	112	895	134	595	405	105	369	625
213	25	16	383	139	341				
689	633	249	563	936	359	556	811		
49	630	809							
99	384	363	938	445	949	933	876	803	
743	129	795	459	862	276	510	595		
755	840	930	849						
293	544	998							
879	503	631	295						
894	824	639	200	460	88	313	73	796	905
221	796	221	819	143	657	685	918	811	741
977	795	12	312	643	149				
753	224	889	89	361	361	735	696		
891	750	23	101	21	806	144			
940	681	310	363						
821	99	337	775	362					
559	350	925	807						
819	85	193	788	613	979	885	530	742	823
898	834	651	937	388					
223	425	981	776	992	333	717	410		
48	513	229	877	374					
94	963	704	302	356	761				
651	277	908	186	712	909	804	685	502	
527	339	996	949	548	436	255	926	131	56
940	521	606	652	72	751	104	657		
154	579	895	916	476	571				
336	642	107	501	659					
556	63	823	625						
202	30	121	738	696	711				
558	804	434	999	47	406	982	260	228	230
151	82	892	404	436	604	529	909	387	
856	113	975	292	54	803				
626	692	542	291	487	579	903	624		
709	729	103	355	443	507	289	698		
122	409	882							
559	469	420	419	470	73	479	771		
367	945	122	177	868	925	209	748	763	400
235	427	170							
395	264	544	561	317	390	536			
708	857	65							
264	947	125	734	22	698	663			
446	950	101	887	340	426	580			
117	11	877	861	902	688	908			
295	240	862	432	41	172	826	500	930	503
471	343	534	321	744	680	459	390	897	795
479	375	855							
636	524	865	388	555	178	624			
546	124	466	976						
411	944	321	707	568	868	188			
168	92	489	665	267	491	896	232	63	
700	414	130	735	847	623	592	546	599	
886	990	750	672	512	955	355			
558	319	687							
285	174	544	153	896					
326	535	284	371	194	472	931	228	249	
527	108	432							
759	299	628	691	429	817				
512	847	441	325	340	50	805	13	312	132
53	492	851							
915	791	607							
415	988	32	79	628	711	870	322	764	
883	396	822	866						
867	132	362	331	183	753	203	839	658	
35	729	223	957	633	88	258			
46	592	174							
926	498	297							
323	933	890	916	983	529	658			
361	735	825	478	121	736	81	410	168	
473	371	324							
818	732	29	136	39	403	168	940		
829	922	427	620	592	893	872	27	913	742
429	961	492	996						
366	353	397	23	845	533	280	651	412	
319	378	429	443	163	727	704	353		
519	165	62	371	767	302	286			
748	15	718	196	400	934				
780	977	868							
574	25	207							
480	482	535	524	19	684	387	730	456	754
821	826	550	697	217	605				
632	991	433	998	969	881				
38	101	374	502	662	438	188	919	890	286
828	599	492	868	982	85	653	942	842	507
270	283	604	898	524	807	166	781	100	206
272	147	867	92						
411	403	960	322	348	215	154	125	845	377
511	398	946	131						
436	602	371	602	13	415	843			
477	910	209	597	334	729				
137	107	399	99	341	864	504	34	176	
585	675	833	70	825	874	326	788	135	956
170	641	817							
121	576	997	465	529	952	458	879		
258	540	551	698	227					
170	988	120	205	15					
665	845	533							
608	871	175	996	466	364	664	499	92	
778	526	719	389	975	512	69	161		
381	603	727	184	476	371				
917	509	82	783	923	630	946	814	272	
56	761	723	155	385	939	213	868	215	
800	725	389	114	698	659	598	914		
928	924	605	335	406	988	25	125	610	444
820	230	610							
210	786	588	58	685	97				
944	912	473	434	114	976	85	439	816	178
581	308	81	773	780	779	847	767		
92	460	464	173	100	789				
333	667	47							
695	711	610	531	181	177	710			
801	655	695	462	364	383	153	220		
180	689	374	37	222	317	928			
388	749	628							
412	424	462	684						
720	138	857	562	239	717	676	417	948	
598	274	329	853	849	186	701	941	374	
986	456	742	926						
417	412	132	35	100	113	397	962	862	448
278	870	694	976	330					
703	410	875							
39	423	802	862	189	169	721	345		
352	121	453	676	66	611	218	618	191	786
553	862	941	118	154	52	992	249	608	840
475	796	693	242	826					
986	876	349	201	605	659	381	51		
620	736	648	253	16	110	903	236	425	
832	38	915	879						
547	66	920	378						
871	77	224							
713	505	698	912	998					
256	231	198	431	539	437	607			
737	685	332	565	681	349	45			
438	72	699	13	763	438	489	720	538	
586	502	258	99	242					
970	162	611	166	262	573	177			
548	214	768	795	833	710	209			
951	479	144	20	725	428	887			
243	74	889	520	845					
528	404	832	654	777	503				
664	464	773	924						
65	752	514	561	679	956	788	225	629	995
264	233	368							
779	363	725							
343	365	107	91	349	880				
825	822	265	825	674	620	578			
254	611	688	627	999					
649	142	214	415	151	83	306			
430	271	620	776	142	889	669	238	427	
485	798	139	327	481	198	768	576		
191	595	623	118	337	977	379	336	811	
855	730	351	204	641	926	766	891	830	
31	54	283	467	714	290	588	503	625	
393	143	345	238	441	412	916			
323	409	674	27	218	527				
695	346	528	125						
205	95	379	970	741	841				
699	226	105	504	677	823				
826	433	26							
591	717	175							
397	182	331	933	21	674	133	19	717	480
281	624	968	556	630	859	30	634		
971	473	648	405	323	994	720	808	801	636
949	212	692	773	380	631	502			
739	907	115	109	430					
352	999	121	253	570	305	152	81	221	
506	168	359	135	829	206	357			
509	613	73	156	561	983	294			
933	466	545	838						
491	860	694	526	598					
734	736	931	932						
944	112	939							
826	134	552	881	205	703	679	210	946	
235	988	702	408	212	442	387	886		
718	332	413	411	181	794	888	216	14	25
724	805	362	437	731	606	85	675	707	989
403	85	180	26	401	929	773	582		
216	146	294	902	968	460	786	359	145	610
913	747	594	244	284	983	451	998		
157	648	50	219	243	781	604			
607	976	640	945	935	636	527	272		
206	343	551	720	414	163	621	143	398	
852	335	741							
44	272	804	348	152	742	993	939	842	604
763	216	338	889	364	485	715	618		
51	959	311	786	876	770	416	588	431	918
290	596	673	680	516	390				
347	561	269	273	36	819	699	507		
561	110	645	720						
532	281	592	998	948	195	798	768	656	816
886	838	74	666	407	728	588	994	792	708
295	802	331							
230	997	478	349	359	622	696	414	293	18
800	639	972	168	632					
175	283	180	86	753	470	364			
952	10	209	607	853					
118	457	734	540	661					
332	978	681	404	143	701				
239	86	728	573	327	315	65	729		
579	461	123	190						
759	446	398	489	468					
218	483	813	780						
439	288	358	188	935	395	756	737	503	813
171	403	142	173	484	526	47	282	840	150
474	647	411	465	262	123	397	201		
78	68	207	881	369	634	224			
615	582	514	95	95	529				
32	223	327	640	417					
745	153	872	962	709	744	171			
887	814	802	840	347	182	378	154	615	821
588	697	633	628	648	112	69	208	808	
64	87	624	796						
439	533	144	362	661	797				
756	868	265	355	883	315	216			
602	678	997							
866	95	449	562	679	303	483	567	803	
288	758	555	862	867	231	827	379		
467	400	607	263	795	67	448	510		
342	722	219	943	940	249				
609	314	314	828	966	219	736	606	667	170
684	496	245	939	989	106	194	148	644	
159	382	175	513	256	218				
863	23	705							
130	325	881	924	419	151	962	862	224	
764	853	966	19	976	675	136			
698	775	685	209	899	886	178			
256	47	665	131	264					
128	458	671	290	130	869	735			
510	491	353							
461	132	59	32	356	729	386	449		
896	267	654							
79	238	846	780	810	429	481	299		
251	574	926	784	179	854	743	944	56	375
724	674	882	814	107	483	388	923	963	703
644	161	752							
827	194	588							
620	248	977	29	33	730	920	651		
318	522	612							
458	350	769	538						
436	708	551	985	404	603	662	226	378	97
256	512	74	705	689	996	621	676	713	
434	683	497	981	919	315	424	290	280	
935	772	446							
732	42	961	887	341	686				
543	151	608	807	824	724				
456	201	338	370						
525	703	487	246	446	32	962	306	982	587
857	926	618	476	753					
645	772	999	885	669	198	140	357	240	
58	374	922	83	801	602				
285	472	947	974	835	355				
40	629	104	648	124	118	703	397	638	
74	745	891	495	88					
661	20	154	325	741	904	365	166	966	374
676	613	652	133	477					
684	610	569	165	550	929	493			
598	400	265	1000						
798	222	27	775	88	585				
674	248	523							
798	155	818	768	33	686				
779	517	802	172	99					
732	694	456	562	905					
916	707	571	580	200	80	898	651	448	460
780	158	12	889						
267	308	467	852	114	395	451	940		
753	489	505	172						
696	84	499	196	855					
732	247	497	678						
847	763	787	696						
83	793	167	681	716					
687	881	413	522	361	856	634	892	212	234
616	85	815	883	390	161	225	568	679	139
363	905	453							
236	730	672	844	804	750	438			
979	521	823	115	564	559	241			
375	137	911	131						
955	797	512	942	717	824				
668	435	606	775	595	552	108	75	379	440
722	288	421	605	461	829	734			
110	660	733	512	578	247	713	808	170	865
422	736	422							
656	295	466							
987	453	825							
708	939	760	187						
131	525	151	553	125	41	617	861		
608	173	971							
732	435	114	598	919	490	480			
214	516	735	520	603					
312	412	169							
27	85	16	500	65	733	471			
332	287	270	356						
620	209	31	944	765	958				
938	198	890	228	327	805	990	695	935	
831	935	213	919	516					
303	526	744	252	612	767				
50	184	822	695	546	103				
77	93	649							
522	38	854							
615	560	921	101	125	803	275	869		
842	480	537	796	463	200	43	676		
299	791	569							
442	592	259							
178	467	711	765	556	389	261	208		
908	505	94	62	15	525	998	195		
876	666	477	986	740	106	756	720		
42	563	788	814	560					
564	639	513	65	869	669	203	237	554	
870	563	354	494	530	124	225	187		
631	878	940							
765	699	622	86	744	898				
634	266	308	157	593	710	171			
933	107	400	528	839	470	577	437	859	
257	895	993							
741	808	923	444	678	693	870			
496	438	800	529	494					
807	386	168	824	423	593	367			
555	368	778							
531	726	317	933	35	590	143	908	104	
51	153	92	173	606	520	656	425		
398	606	272							
604	989	339	520	788	259	803	83	865	
500	639	128	622	826	367				
700	361	904	384	164	889	729			
488	942	825	68	289	915				
972	127	662	68	675	668				
714	476	562	577	40	328	742	338	433	
650	842	608							
456	990	700	696	141	914				
378	328	678	497						
873	575	338	568	42					
702	767	176	538	225	881	120			
774	643	178	813	597	389	716			
786	698	741	962	296	476				
887	224	523							
24	395	794	142	707	704	449	666		
421	292	252							
374	452	415	488	402	470				
919	763	930	40	507					
820	827	23	737						
465	925	892	199	52	431	49	648		
595	858	194	381	87	296	934			
363	405	280	239	959					
848	697	388	402	864					
788	471	372	761	560	703	611			
284	488	546							
330	35	775	374	242	889				
229	999	531	10	164	72	234	259	47	429
556	315	955	191	44	978	281	888	294	85
369	618	288	981	418	232	448	152		
817	651	835	417						
319	330	718	567	748					
842	131	458	642	226	205				
367	378	908	332	222	135	144	584	533	556
433	600	749	390	356	622	89	914	302	
425	623	473	76	300	212	667	297	599	
28	309	577	192	102	932				
27	416	563	165						
842	518	408							
236	707	577	921	277	429	668	879		
225	36	524	438						
55	354	928	599	565					
271	423	980	290	386	371	317			
517	414	701	624	514	883	871	416	582	809
757	780	64	98	145	550	816	119	458	
826	402	854							
122	482	643	310	990	852	277			
291	969	582	379	287	644				
851	353	326	323						
269	241	155	300	747	669	313	203		
446	960	218	48						
