144	36	146	88	24	110
136	92	93	138	47	121
29	29	70	29	121	120
147	104	55	37	14	61
81	127	102	57	80	138
37	93	63	96	82	141
115	37	132	112	132	146
142	130	20	59	92	127
58	138	106	81	23	129
138	130	88	140	100	108
121	28	132	22	101	26
103	139	113	126	77	88
23	60	103	111	127	114
122	139	43	90	26	94
33	26	23	70	46	87
98	125	87	54	43	35
78	73	144	144	131	23
28	89	38	70	106	60
33	138	101	133	104	106
98	114	81	71	133	109
10	70	128	51	22	24
16	79	109	68	51	35
133	128	66	71	136	27
102	105	54	130	81	63
112	129	15	19	13	97
34	113	55	143	128	114
86	45	61	56	98	51
111	13	136	28	82	29
68	53	21	85	44	144
40	24	68	12	59	18
62	149	117	83	123	81
71	70	102	84	146	14
132	50	58	148	33	105
88	22	131	108	101	115
114	111	19	27	63	17
46	122	150	98	54	114
18	43	136	94	139	11
148	78	139	91	113	92
122	98	111	144	73	40
94	108	80	72	85	45
69	67	142	124	36	145
150	136	19	130	137	104
104	86	102	133	52	11
36	70	86	105	35	14
136	15	40	130	135	67
90	123	25	94	77	30
95	122	141	61	98	94
115	113	68	69	84	90
63	35	27	67	112	112
121	46	84	39	125	16
15	78	35	129	109	104
32	80	117	25	147	44
147	87	126	16	37	101
129	64	43	21	148	28
106	90	74	140	121	63
24	132	36	148	126	57
27	66	146	105	129	131
125	88	108	140	110	125
65	25	47	22	20	147
112	33	144	72	18	121
135	69	46	111	144	27
23	57	138	136	10	34
23	145	20	30	46	150
124	114	18	72	85	101
84	12	109	111	65	10
97	40	53	93	125	83
105	79	45	109	64	79
62	121	128	44	98	47
15	133	118	46	123	106
117	69	89	21	145	23
96	79	111	121	148	129
34	148	53	67	146	60
40	101	74	127	67	38
37	139	68	39	127	138
22	43	137	140	150	95
46	82	66	27	62	24
66	60	108	105	77	89
89	60	32	128	50	69
98	106	19	140	120	102
130	20	48	146	82	45
73	59	138	85	58	136
136	133	127	19	148	139
147	82	77	92	50	144
138	89	26	110	69	43
129	140	124	30	116	54
42	137	118	82	45	43
99	14	50	58	15	32
140	101	86	127	81	44
71	71	78	47	88	85
139	114	141	119	131	79
96	83	65	132	27	49
18	74	85	93	30	49
125	111	56	30	99	102
13	82	76	131	147	72
53	54	39	24	21	36
39	17	41	40	122	42
101	143	94	54	24	57
106	50	37	32	146	14
150	100	25	41	44	17
88	101	107	16	33	98
81	134	13	119	70	134
47	20	133	50	78	32
63	46	36	136	35	11
34	79	125	22	63	51
84	133	67	143	81	112
68	54	48	19	127	32
37	35	72	39	24	81
92	120	127	101	78	64
24	26	110	118	36	136
27	62	127	19	110	126
98	41	23	20	31	41
139	108	150	38	136	68
71	139	78	100	64	55
134	49	113	35	34	34
146	96	128	128	101	42
62	128	149	114	133	112
83	117	58	123	125	117
59	72	98	85	86	89
89	96	92	28	64	18
27	53	56	119	52	124
44	114	14	40	57	27
136	82	98	83	29	101
32	40	116	89	121	81
93	49	73	130	126	64
108	64	72	141	121	19
36	43	110	148	29	23
125	135	62	82	65	136
20	126	49	67	15	106
83	35	68	137	54	18
46	47	24	71	68	121
75	66	138	120	140	84
66	132	11	56	66	112
58	135	133	127	65	126
63	90	70	71	142	65
113	146	124	85	97	88
92	103	46	51	125	97
25	101	124	143	74	40
124	106	79	27	93	119
91	93	65	24	149	97
47	122	55	83	10	78
65	127	129	123	16	40
116	55	10	98	69	45
83	143	142	111	125	29
109	13	115	127	14	94
33	89	136	64	56	20
93	94	146	114	60	77
64	12	109	13	75	24
65	21	29	105	43	111
16	50	42	64	109	104
143	19	15	139	33	131
91	89	99	60	38	11
75	70	139	68	15	108
20	105	133	19	139	95
147	43	93	71	17	107
132	28	27	83	48	30
124	65	147	137	27	42
129	143	50	24	80	13
112	150	147	101	29	146
113	130	70	23	58	128
147	78	21	49	116	58
59	57	91	19	105	121
39	49	78	32	37	126
119	115	56	10	64	44
108	62	14	69	129	57
35	63	77	23	67	32
129	136	113	65	16	45
13	11	126	98	34	147
78	112	11	70	43	88
127	139	19	89	65	123
30	57	106	28	94	32
13	144	77	16	35	66
24	141	144	37	47	138
63	67	147	106	125	23
41	17	111	23	21	105
104	110	75	79	108	124
59	99	99	141	22	22
79	130	75	72	69	64
92	24	62	93	43	91
98	70	11	135	43	78
115	42	39	12	82	33
128	72	39	128	72	47
32	40	99	136	143	35
102	139	55	35	127	119
149	72	40	74	40	118
55	19	42	106	64	32
12	142	99	12	98	54
105	148	86	96	148	102
91	36	142	34	39	91
147	84	88	103	26	20
74	35	60	141	101	16
136	11	83	18	104	108
72	117	77	45	136	130
55	53	42	45	116	63
150	136	149	142	99	41
94	63	48	46	40	120
11	25	24	59	147	107
130	116	11	104	51	120
112	100	13	14	130	20
109	99	83	45	138	75
66	63	94	59	77	108
123	18	140	104	71	106
10	50	14	56	50	110
96	66	106	94	67	91
131	46	97	146	132	91
81	38	139	73	79	102
57	106	18	29	42	67
62	63	132	124	97	35
140	106	150	110	97	80
40	138	144	139	84	131
94	112	111	58	125	30
50	25	109	126	19	21
108	86	118	129	92	125
77	37	128	78	43	101
113	127	22	113	65	90
65	145	136	114	34	61
121	84	48	33	67	65
95	47	123	111	68	127
60	79	59	30	145	134
74	117	150	60	110	95
102	116	56	138	76	31
124	43	31	69	146	98
47	140	66	134	79	26
114	97	31	23	44	142
108	22	59	90	43	39
57	60	39	65	31	77
76	58	102	136	76	52
72	49	71	43	110	76
148	77	122	83	31	148
109	110	80	79	105	40
12	12	15	137	19	133
49	74	82	126	30	27
24	48	103	134	23	90
107	147	40	31	48	22
142	119	84	55	124	21
114	29	38	18	112	75
102	64	86	13	140	117
61	76	72	68	115	111
133	126	35	49	74	37
15	15	139	54	67	67
82	90	60	29	115	92
114	93	70	84	96	100
66	132	55	36	116	119
36	142	19	71	97	45
100	22	37	10	146	60
82	140	105	91	148	77
105	99	107	148	138	59
44	120	125	149	43	111
27	92	14	101	108	117
23	35	54	94	150	44
147	24	140	58	149	59
23	72	144	98	129	144
109	140	77	24	121	65
103	94	76	56	122	49
24	43	120	42	38	50
25	10	115	107	18	35
54	33	31	70	92	36
28	88	51	132	122	120
12	59	14	87	95	112
137	94	117	67	125	57
18	84	125	81	116	35
50	33	25	80	20	118
56	16	77	132	144	101
69	38	138	26	112	67
27	51	117	26	90	10
94	52	101	115	139	88
79	61	74	37	43	97
60	123	41	72	117	30
125	41	31	80	16	20
94	102	30	136	13	87
73	85	14	33	23	29
116	77	47	122	139	111
78	40	148	124	33	80
22	121	75	36	27	17
12	31	121	71	132	61
147	77	50	143	102	40
27	92	86	145	52	75
141	13	74	100	146	59
150	132	88	46	49	11
64	20	30	35	135	71
146	86	97	39	22	45
22	41	46	33	34	69
82	28	35	50	33	37
149	45	92	57	88	109
93	54	149	103	65	10
38	93	65	74	125	29
25	94	61	139	56	66
115	111	97	147	137	144
10	68	62	16	54	97
99	132	116	122	138	96
133	16	132	20	115	89
96	25	83	118	84	115
48	121	29	77	50	87
61	77	22	79	55	38
141	91	39	120	141	106
128	94	45	31	84	66
93	20	98	98	47	40
100	91	85	102	84	127
66	70	117	22	69	94
84	36	11	51	66	47
51	40	124	55	72	146
141	116	147	112	70	48
113	146	126	94	83	56
92	75	43	116	71	96
68	19	78	41	116	134
63	69	80	73	112	16
140	125	83	144	114	10
126	27	141	97	100	86
72	47	129	26	12	89
123	104	53	110	148	116
81	33	136	74	126	129
134	137	85	25	27	132
123	59	86	76	38	83
59	36	30	75	64	125
23	77	17	28	16	68
87	148	84	100	123	97
103	130	44	132	97	113
10	118	71	146	114	144
82	148	121	24	77	14
134	134	66	47	20	30
57	62	111	90	34	78
78	14	60	31	75	79
77	56	123	73	100	90
129	73	44	79	68	135
10	52	148	15	46	44
28	130	42	23	147	129
111	92	86	97	142	109
95	44	16	72	24	12
128	49	10	70	108	122
142	74	128	123	133	19
129	144	137	75	22	79
21	16	136	106	47	87
63	39	47	99	74	149
115	76	21	36	15	105
20	16	63	138	36	117
124	45	132	94	55	65
116	134	82	63	127	74
70	92	49	43	80	48
74	103	21	124	79	12
110	73	140	124	13	67
120	31	17	148	140	35
26	64	108	14	52	74
53	125	40	14	66	54
109	58	113	53	39	80
38	67	99	28	35	118
140	105	39	47	32	58
133	35	148	130	97	75
24	86	91	118	131	60
59	30	114	32	43	87
51	103	35	150	89	79
45	45	35	98	125	141
73	144	34	28	48	84
62	136	94	57	84	119
55	96	99	93	75	13
37	71	130	17	27	15
78	129	131	17	128	125
136	60	145	138	67	51
21	122	78	53	79	92
144	76	65	54	100	56
66	52	77	41	93	116
88	101	54	51	54	108
38	40	46	103	76	72
30	95	51	74	50	71
54	14	120	109	61	99
82	132	107	84	62	125
148	78	88	80	133	45
88	137	11	119	46	85
111	150	139	141	145	148
17	81	121	121	94	122
93	41	14	106	90	90
149	95	25	60	128	91
121	52	59	67	116	42
114	94	116	59	86	132
18	33	143	118	75	105
85	95	12	75	130	72
10	92	17	85	51	107
41	40	89	44	131	39
25	97	125	70	110	128
89	130	10	124	115	80
16	72	148	77	27	41
90	77	82	147	30	87
46	117	120	100	51	78
105	27	104	79	55	63
123	131	110	132	32	79
119	113	92	138	40	149
39	54	110	101	52	71
87	37	29	86	141	109
106	35	121	26	15	16
62	66	142	20	149	94
137	30	23	69	145	78
114	59	122	126	12	63
61	45	109	56	61	36
94	112	33	76	137	137
97	75	117	101	77	13
13	31	68	95	52	16
89	100	30	109	116	27
139	132	134	140	115	125
57	48	43	90	60	120
22	115	47	106	55	112
37	20	48	45	136	135
72	44	122	55	20	40
143	24	20	95	144	45
140	23	73	94	120	12
103	121	146	59	116	58
40	146	107	60	31	44
65	44	57	87	123	39
81	61	24	117	134	138
85	82	40	120	15	75
130	108	58	91	101	126
18	87	135	86	26	121
150	55	79	74	86	76
93	16	83	136	58	76
12	131	127	43	35	19
130	17	52	31	97	76
131	19	119	109	65	19
131	35	25	100	41	110
10	35	128	70	128	126
126	87	86	20	116	124
72	134	149	22	64	118
139	80	17	12	148	30
55	110	13	93	144	107
143	93	25	148	83	39
48	147	20	113	73	148
10	104	67	26	77	91
133	25	117	96	132	110
23	64	122	47	14	86
99	82	35	64	66	41
65	59	85	78	21	111
95	75	26	30	68	138
97	132	96	77	136	96
72	77	123	12	149	138
62	76	93	100	85	46
51	105	92	58	19	18
73	81	117	126	116	131
127	135	144	121	90	79
40	80	77	144	81	40
76	12	57	25	77	113
73	79	96	123	141	73
26	101	85	125	45	148
150	136	39	70	46	108
110	122	127	73	16	120
129	102	10	41	21	14
108	112	138	63	51	28
150	76	60	83	83	24
144	123	36	13	71	144
34	145	101	92	58	148
44	149	14	57	48	136
92	126	143	143	100	78
136	117	52	114	50	109
148	77	54	53	14	126
96	78	18	70	22	11
65	122	75	16	73	104
44	118	22	109	11	138
91	23	112	145	15	90
16	15	120	130	62	93
92	117	99	105	64	61
93	122	72	134	124	78
29	51	91	90	43	148
114	10	97	72	89	67
149	96	48	99	18	111
95	84	140	49	27	81
74	51	147	54	113	33
104	58	98	112	23	148
12	27	138	132	144	45
14	72	131	115	43	122
101	68	67	12	131	13
88	66	74	134	142	89
12	137	12	149	64	99
89	146	109	100	60	48
76	140	94	104	16	94
16	145	16	57	52	128
39	30	88	114	83	40
142	18	92	134	12	44
14	144	146	92	96	62
147	79	149	76	22	80
118	46	100	107	24	51
72	123	123	77	16	14
41	69	13	59	107	89
104	134	100	115	108	36
61	103	10	10	45	148
10	127	57	92	102	98
134	129	107	118	62	103
55	11	116	61	82	144
65	115	52	30	35	118
39	52	28	114	114	90
68	84	43	124	81	51
15	117	139	126	23	35
120	134	75	60	75	94
32	65	46	21	50	40
32	83	112	50	35	107
138	143	16	60	102	50
36	71	137	139	29	127
91	83	107	43	28	83
131	135	25	57	120	137
144	99	10	139	70	38
74	101	12	109	10	146
116	92	120	32	127	120
113	98	90	49	91	121
144	120	53	85	138	130
57	101	32	68	129	93
91	135	51	49	122	71
30	36	46	35	134	33
40	72	20	28	145	61
22	129	93	38	92	94
114	69	46	98	89	65
59	51	70	112	72	118
21	146	19	141	70	42
135	115	46	132	62	53
63	28	149	20	26	14
26	17	14	27	134	24
129	109	90	48	80	23
57	59	129	125	129	91
114	141	72	17	101	60
70	35	38	50	96	24
23	43	144	79	98	104
34	20	114	147	50	132
143	88	133	85	101	46
87	65	73	90	146	72
78	113	104	102	114	17
69	72	103	130	97	144
145	141	54	146	54	71
43	43	42	138	142	136
85	101	87	117	81	66
78	113	144	31	74	58
138	87	10	80	74	84
115	56	141	62	44	60
119	58	39	93	101	31
94	110	94	69	136	32
76	69	16	29	44	71
150	20	31	121	148	64
70	91	79	141	148	40
80	147	96	58	129	55
114	112	146	125	143	94
82	75	98	28	50	125
123	114	107	112	139	15
27	112	99	111	50	30
80	90	40	37	124	51
139	73	62	57	37	23
142	66	62	15	19	63
148	42	129	24	120	49
22	107	29	83	150	67
148	77	44	119	19	128
71	118	79	140	107	67
112	134	28	41	56	14
78	106	70	35	10	19
42	138	52	24	78	93
84	69	131	71	63	44
62	105	139	122	137	149
100	90	33	28	115	19
147	13	98	74	64	131
16	128	99	13	150	135
34	31	43	87	22	139
40	78	22	118	26	23
82	31	15	92	80	63
131	19	30	12	124	103
64	71	29	119	45	91
54	32	68	106	106	67
134	52	120	54	77	142
10	28	148	135	40	71
27	11	26	26	117	96
14	96	33	27	36	107
66	87	132	67	98	86
107	49	31	99	66	26
107	48	138	12	90	87
149	81	113	43	87	23
102	89	102	114	121	76
123	71	105	44	74	63
44	116	121	134	82	40
102	37	112	54	52	55
93	127	46	72	61	101
126	113	88	53	127	32
150	48	62	55	66	45
32	39	50	62	66	87
103	75	121	97	34	97
130	49	31	140	131	84
136	101	111	49	58	16
127	41	20	130	51	149
49	66	146	106	135	67
123	37	52	140	20	111
21	135	103	136	95	19
113	78	73	73	35	123
74	64	123	97	147	30
91	78	134	149	97	75
67	122	122	54	25	34
117	27	144	125	91	42
46	110	92	143	133	43
17	88	125	76	25	113
37	84	138	57	95	145
26	79	147	14	141	62
130	25	72	142	92	114
63	92	143	109	26	111
149	26	143	69	128	16
90	36	123	120	74	43
107	104	80	61	31	74
111	124	85	138	119	39
133	119	75	148	139	92
39	109	137	140	75	55
22	24	74	121	36	130
101	80	91	32	92	67
55	72	15	103	61	95
35	39	122	75	13	61
12	19	95	119	21	47
94	48	31	66	105	53
81	45	45	33	53	149
12	137	14	39	34	18
59	82	82	27	102	37
61	30	22	102	45	72
32	12	131	144	75	18
65	77	34	136	51	44
81	60	30	108	143	47
114	41	78	53	104	75
95	140	42	143	136	18
61	63	111	138	16	44
84	54	55	122	77	24
149	55	94	131	63	125
49	14	13	52	56	77
57	35	129	43	53	53
45	128	129	41	63	134
30	43	134	103	56	107
110	53	40	115	12	48
103	14	83	88	85	69
61	80	119	142	134	134
21	128	38	96	98	118
102	149	119	56	23	64
97	89	137	106	35	81
57	15	119	132	15	18
62	113	83	62	11	57
24	74	108	66	42	17
44	147	97	18	111	26
75	117	11	51	87	138
39	43	132	70	124	85
23	64	120	132	51	25
13	31	145	75	148	69
125	53	71	12	143	136
30	101	93	60	127	149
99	103	44	87	28	56
86	39	108	50	31	130
84	96	87	95	26	125
129	41	85	41	36	84
13	94	44	59	70	35
73	78	84	97	106	86
133	55	127	124	56	18
20	79	78	121	100	76
131	108	26	110	103	102
14	118	118	115	15	60
81	87	25	113	119	37
82	144	72	16	60	54
70	67	128	106	22	52
103	102	128	115	64	136
144	16	92	111	119	25
113	101	41	124	52	31
43	140	16	37	102	41
150	36	109	146	148	74
62	124	112	143	55	107
128	133	25	37	54	101
123	133	70	133	119	41
116	111	63	42	75	81
70	62	114	57	94	148
127	32	29	27	57	98
56	15	114	68	144	115
65	75	140	96	65	111
12	145	92	80	24	85
105	75	105	35	147	137
148	119	46	51	72	149
99	41	87	103	48	127
123	65	141	81	58	33
123	101	32	74	108	11
117	116	12	32	105	102
50	97	141	141	85	123
133	123	65	131	92	42
11	31	37	93	134	142
37	40	60	144	37	60
18	74	134	84	140	99
55	17	77	129	126	128
22	23	43	59	82	112
45	57	50	137	103	24
57	115	110	40	58	102
113	100	106	63	57	50
95	77	119	107	49	89
109	102	100	11	42	59
13	100	20	120	71	44
136	88	52	82	105	98
101	27	57	145	61	72
68	21	79	29	102	114
37	40	65	88	150	18
118	125	52	111	27	47
82	131	61	145	133	71
52	137	138	17	112	30
89	63	148	114	24	116
86	111	71	44	122	108
95	149	47	20	43	44
146	134	145	35	53	132
117	15	45	32	14	93
83	34	150	62	14	96
21	104	142	127	77	26
54	57	134	11	25	117
135	42	20	60	135	89
42	24	18	109	74	77
59	123	13	128	54	81
42	39	98	116	120	27
108	27	73	94	43	56
65	56	92	143	46	81
10	144	82	67	21	113
122	17	103	21	144	15
84	18	77	99	134	97
88	76	69	43	26	25
53	85	100	103	54	32
67	55	92	98	150	133
118	35	114	90	123	137
74	126	148	18	69	59
136	22	85	96	75	27
52	117	71	122	73	100
138	58	75	92	38	104
29	120	56	40	141	73
133	17	80	75	146	125
125	24	119	99	77	108
75	97	26	64	126	40
131	96	16	49	125	23
11	112	69	97	137	105
140	15	131	45	138	13
115	33	20	112	74	130
66	108	110	142	150	106
109	44	150	52	26	13
141	133	54	88	128	79
143	147	23	94	101	33
57	21	66	87	72	30
147	113	75	79	61	51
119	113	88	139	96	42
17	88	95	59	109	106
33	54	33	76	87	74
148	29	46	133	110	113
26	28	27	52	140	17
133	47	142	127	148	45
54	145	97	27	94	41
72	102	64	50	125	26
150	25	59	69	11	85
98	147	102	90	119	134
111	96	10	26	125	56
73	50	93	32	114	128
77	66	103	43	42	126
86	89	149	16	117	38
93	79	62	11	101	46
51	105	101	41	81	21
60	113	102	79	133	39
76	122	94	149	106	138
91	76	57	38	67	84
63	141	115	94	147	141
54	106	57	144	133	88
29	68	138	57	74	73
72	141	94	20	148	19
54	43	124	86	31	91
93	41	93	119	48	69
140	77	137	105	63	39
125	105	115	66	54	90
61	62	16	105	31	142
39	135	65	134	48	53
30	68	57	82	66	56
149	114	128	145	49	42
118	64	95	37	146	52
80	69	19	13	120	46
51	149	101	53	86	40
121	72	102	141	72	73
37	23	62	94	18	33
137	10	13	52	123	29
32	15	87	38	47	72
121	23	80	97	119	53
132	114	62	58	56	29
125	71	18	65	115	44
35	108	22	113	103	39
46	83	83	133	41	25
79	12	145	78	22	34
113	131	124	38	146	58
119	53	138	128	53	97
91	31	139	50	105	104
53	97	40	101	23	133
79	62	91	69	33	50
85	122	123	71	80	143
132	76	70	42	35	71
132	108	136	103	67	35
46	115	75	126	44	22
95	60	70	138	132	141
81	46	20	61	44	78
84	49	109	95	77	116
146	70	61	22	127	112
13	134	84	78	144	150
82	12	128	128	95	12
21	99	129	32	75	129
86	114	93	10	39	52
118	144	82	139	81	62
70	91	119	83	104	111
90	11	66	11	108	19
133	54	86	98	147	92
137	77	39	51	132	33
134	108	50	35	128	114
12	110	114	18	144	148
10	110	131	48	30	77
22	19	94	149	129	142
22	92	55	78	75	13
107	37	136	86	120	87
115	50	10	42	35	138
88	76	16	67	60	24
67	31	121	116	133	60
95	93	48	143	15	51
140	89	118	78	111	46
28	40	133	56	89	66
113	21	125	97	33	90
54	65	47	95	59	90
116	142	62	145	79	26
134	72	23	43	105	142
14	40	135	113	130	127
38	18	24	45	140	121
95	77	140	39	71	104
70	101	110	103	135	130
143	91	58	139	17	47
119	129	29	25	148	111
24	14	18	104	138	29
88	83	96	49	15	22
13	61	17	123	36	63
13	136	42	84	122	65
141	28	96	53	116	69
66	97	120	113	95	121
36	98	55	28	31	105
46	26	144	97	32	66
16	69	22	102	75	88
29	139	130	134	11	83
79	74	84	66	80	137
29	80	101	52	45	77
59	126	121	144	46	128
40	13	115	94	127	103
15	23	62	49	66	93
13	117	35	59	130	89
107	25	66	72	23	123
148	86	87	17	13	91
103	145	76	89	104	55
84	93	53	53	31	26
91	23	126	48	54	142
29	43	128	99	84	53
49	134	123	22	14	128
94	119	100	130	122	145
112	54	101	67	21	76
121	93	35	62	128	93
125	126	80	107	132	31
130	137	68	102	61	25
14	110	117	69	91	45
109	12	143	48	98	127
100	122	55	134	51	120
113	99	122	133	113	68
38	107	88	130	107	115
108	118	121	45	24	129
30	49	144	128	77	26
43	76	69	68	108	63
122	36	39	98	13	125
74	104	65	91	55	68
79	11	118	137	35	149
30	104	79	119	76	82
92	31	136	60	109	31
49	132	17	89	83	78
111	98	65	113	114	46
121	133	91	77	49	149
129	142	105	125	78	55
106	44	91	114	108	58
88	10	93	91	34	133
64	101	132	78	15	133
84	74	49	20	13	138
66	70	150	49	26	57
107	10	95	25	82	130
66	33	13	149	59	141
21	59	27	24	89	115
81	80	26	33	129	63
50	57	116	148	29	147
11	63	47	59	13	27
58	85	113	104	86	16
55	94	85	114	44	69
134	32	42	137	150	11
125	53	96	27	128	52
25	135	126	136	25	90
115	38	150	87	122	62
127	20	64	102	39	143
133	76	51	30	27	95
16	89	14	26	55	57
86	48	56	127	53	114
57	121	48	42	150	54
22	11	88	69	149	67
68	135	90	15	63	39
88	137	114	45	15	49
72	69	84	92	125	80
124	70	146	47	129	15
133	21	37	109	45	148
107	10	98	57	74	82
150	77	100	106	81	22
28	84	91	76	38	109
137	79	116	136	46	14
22	68	83	148	22	46
69	101	87	62	81	60
118	140	57	89	143	75
14	135	58	146	83	62
69	111	93	22	122	107
70	111	41	28	140	116
60	24	148	117	135	34
144	31	30	108	112	132
139	86	28	89	145	84
58	91	35	26	118	138
146	58	39	50	13	42
59	12	90	45	49	62
147	94	146	105	26	141
33	16	79	97	65	129
44	18	103	142	124	144
117	38	117	139	111	13
132	53	147	64	97	122
48	19	21	57	134	134
87	88	24	94	147	54
40	65	87	31	110	82
15	144	11	107	130	149
131	123	37	123	93	104
150	37	77	55	116	126
48	90	70	73	139	87
148	113	75	46	11	40
43	11	106	50	113	76
50	101	110	121	97	95
94	28	112	49	31	104
73	121	40	130	122	67
129	131	135	67	43	23
150	56	10	54	10	14
122	17	123	22	81	97
66	17	82	31	123	84
47	10	29	15	144	34
81	38	61	146	121	109
113	95	118	15	134	114
150	44	131	94	106	114
45	13	88	138	50	87
134	17	108	24	78	79
121	120	78	64	128	24
54	20	32	46	120	84
148	138	142	126	15	108
99	61	110	83	40	11
143	21	32	28	84	79
24	113	65	137	96	20
68	65	124	61	94	12
149	131	63	136	120	73
69	56	119	17	53	75
72	61	85	12	51	58
72	64	105	15	64	37
18	59	115	17	128	96
110	148	43	116	129	115
52	101	19	137	47	13
112	75	45	103	145	95
94	78	84	47	122	43
125	94	90	138	88	129
32	96	29	127	121	128
118	112	54	138	106	93
59	72	49	76	137	82
33	15	121	82	100	81
59	17	78	122	54	14
97	96	109	81	32	111
126	88	21	27	69	54
126	71	17	84	62	15
141	56	95	134	62	14
69	85	77	133	80	27
68	148	63	119	126	79
125	137	75	145	120	47
23	36	54	115	43	150
124	42	33	45	97	114
56	22	85	78	122	137
62	13	12	29	42	20
125	32	81	143	68	62
73	23	77	118	54	47
107	17	118	136	51	92
48	125	56	58	94	22
22	66	33	127	53	140
13	77	37	109	58	33
78	100	64	60	95	126
114	22	76	32	24	14
20	54	63	40	93	41
39	13	142	97	92	39
20	14	131	111	38	131
93	75	83	104	108	111
111	104	86	16	88	38
12	131	125	50	122	21
103	34	100	26	18	147
114	11	146	96	50	75
22	122	75	100	84	139
75	15	124	20	136	114
116	60	150	33	50	136
10	103	20	82	79	33
23	25	30	64	89	91
104	104	131	12	53	85
127	66	104	122	34	33
138	62	137	87	88	38
16	123	30	108	60	78
52	112	11	88	147	48
110	57	111	119	89	55
101	52	12	40	108	40
35	35	144	34	101	101
139	57	66	68	87	17
129	19	111	92	121	66
137	139	72	42	108	128
20	73	93	98	129	100
121	89	139	89	85	83
139	34	41	15	115	81
50	115	105	128	117	143
12	109	48	74	127	29
98	12	83	93	84	62
118	113	133	60	127	91
45	133	16	109	31	31
27	15	17	56	115	78
52	31	119	75	47	132
137	68	99	23	102	128
110	84	67	122	29	94
63	114	33	55	86	105
46	48	83	133	64	36
36	124	26	60	39	33
98	141	135	31	141	113
95	83	110	66	135	29
30	71	35	124	91	60
117	52	81	24	105	18
98	33	16	55	40	150
53	27	47	38	109	70
35	102	142	135	49	138
16	102	130	11	33	74
16	27	60	62	140	77
135	57	15	32	69	29
118	130	31	110	12	115
117	48	48	19	26	107
31	16	93	53	75	47
122	39	137	84	121	81
51	11	113	72	14	26
133	30	84	40	14	18
67	18	54	20	78	26
92	16	113	99	150	143
91	127	77	86	50	75
49	94	109	25	58	137
66	32	101	107	130	33
130	132	144	109	68	72
107	34	80	106	133	130
21	42	69	88	25	120
129	68	60	34	62	137
65	85	96	138	139	82
57	144	148	115	49	120
116	38	11	125	16	104
41	144	84	99	118	90
107	115	100	27	101	37
100	52	43	119	99	128
122	12	63	88	46	27
83	90	20	128	109	117
99	51	69	119	18	33
129	129	114	33	136	68
116	13	123	71	16	51
94	22	117	120	127	68
109	50	120	110	133	37
59	99	96	12	100	69
32	82	101	82	53	101
104	50	140	130	77	40
60	77	150	28	111	72
112	123	99	33	57	51
140	29	69	52	93	27
144	28	46	122	58	110
132	105	74	145	122	73
95	16	132	111	15	36
17	137	22	150	117	126
139	20	20	135	128	83
76	69	57	149	99	41
15	15	13	80	87	40
47	91	25	137	127	90
72	30	49	97	142	100
108	53	61	18	124	17
36	42	69	71	47	93
147	117	22	25	28	51
64	69	115	62	50	128
28	27	74	26	123	117
132	80	18	26	45	105
94	116	134	117	50	78
80	21	43	17	88	36
20	141	148	66	63	94
90	81	140	111	136	103
92	30	55	135	57	117
75	111	83	85	38	91
121	18	58	62	34	78
112	108	129	130	54	66
57	135	77	146	58	142
13	55	136	16	83	65
140	56	112	49	51	42
42	89	141	26	122	135
95	14	98	64	66	137
101	23	60	120	20	118
97	46	27	105	129	77
12	133	61	72	81	71
23	52	145	127	25	96
145	134	106	57	73	113
128	52	127	146	97	113
59	59	52	76	21	44
53	143	81	61	63	12
83	68	122	62	41	71
74	42	112	85	119	38
61	10	95	93	53	132
135	37	61	84	36	85
121	34	132	64	95	90
15	42	66	78	15	57
63	123	123	147	146	135
52	57	127	20	140	96
96	32	16	100	114	65
85	27	133	32	106	41
23	128	133	138	149	70
90	103	12	44	68	74
58	57	35	20	68	84
36	43	134	36	38	105
107	97	112	66	74	81
84	81	106	148	95	93
72	97	53	39	21	139
53	135	115	133	145	93
131	81	56	29	86	89
105	12	107	100	46	41
94	148	43	107	74	47
103	49	138	10	42	149
29	13	117	32	20	54
71	59	67	39	94	100
112	27	74	62	123	134
122	28	137	76	79	45
10	94	63	122	120	118
32	114	48	57	137	102
28	57	146	142	58	28
108	39	86	115	123	41
72	43	55	45	23	13
21	90	97	104	25	11
144	146	50	100	129	129
40	86	66	64	93	27
76	124	79	72	137	42
105	111	86	41	18	109
72	102	135	145	92	111
67	113	128	50	74	103
18	112	150	38	136	26
17	129	117	20	46	39
61	97	131	93	141	49
62	62	105	35	14	82
96	33	83	132	60	120
14	21	68	96	58	26
150	92	60	39	142	41
126	116	32	12	104	14
70	87	70	83	102	117
44	140	63	126	80	35
80	106	128	18	84	95
95	60	87	107	33	122
46	139	11	59	105	127
123	129	116	72	23	123
88	122	77	111	20	74
127	63	66	29	33	23
114	20	25	48	88	59
39	126	81	57	19	145
87	49	62	19	69	112
92	72	10	88	112	118
55	115	120	30	23	125
24	82	87	140	125	46
67	132	142	69	26	108
116	142	10	92	94	31
66	48	22	41	28	52
69	40	28	34	13	122
76	70	111	90	135	70
142	70	142	42	63	100
76	21	42	35	122	114
104	135	136	77	104	112
83	74	38	54	66	75
112	81	58	69	146	135
71	36	32	99	51	83
141	97	10	20	93	38
107	75	50	32	86	92
59	23	37	32	62	93
116	150	109	95	50	117
85	41	48	99	128	108
